protein	log2FC	p-val
ppa	0.08	0.397
oxaA	-0.03	0.836
manX	0.302	0.152
atpF	0.211	0.009
cirA	0.441	0.21
ecnB	-0.08	0.764
aceF	0.128	0.007
ybgI	0.209	0.612
cysN	0.549	8.741e-08
ompF	-0.086	0.265
purM	0.469	0.0001534
pntA	0.782	0.0
fabF	-0.277	0.052
tsr	4.432	0.0
purD	0.348	0.104
glmM	0.156	0.366
murA	-0.232	0.002
yeeX	-0.665	0.00034
pta	0.288	0.000168
rpsI	-0.27	0.01
hupA	-0.02	0.854
rplX	1.262	0.507
pgm	-0.108	0.826
thrC	-0.228	1.612e-06
ilvD	0.327	2.287e-14
adk	0.136	0.189
cyoA	-0.055	0.451
gltX	-0.046	0.406
proQ	-0.11	0.252
thiI	-0.312	0.053
proB	-0.053	1.0
ybgF	-0.266	0.0006138
yifE	-0.123	0.031
ahpF	-0.162	0.133
dut	-0.088	0.658
potD	0.591	0.001
yegQ	-0.62	0.006
ileS	0.03	0.525
pmbA	0.152	0.458
iscA	-0.009	1.0
betB	-0.743	0.046
cysK	-0.371	3.282e-13
hisD	0.212	0.186
fabD	0.063	0.272
tufA	-0.249	7.359e-13
sthA	-0.462	0.103
yihD	0.063	0.603
aroG	0.288	1.285e-06
ftsZ	0.167	0.002
prfC	-0.434	0.03
rplJ	-0.287	0.001
fabG	0.013	0.986
yibL	-2.693	0.00092
artJ	0.697	3.729e-11
yhdL	-1.855	0.00016
pykA	0.398	0.006
tpiA	0.857	8.269e-07
rpmI	-0.223	0.042
glnB	0.016	1.0
minD	-0.097	1.0
pheS	0.404	0.005
metE	0.735	0.0
iscR	-0.309	0.001
metQ	0.368	2.22e-16
hsdM	-0.117	0.7
dppA	0.054	0.189
livG	0.097	0.889
asnS	0.247	1.039e-06
ptsH	0.233	0.372
kdsB	0.04	0.623
rpoB	0.046	0.125
pflB	0.501	2.081e-06
yiaF	-0.324	0.074
ftsY	-0.176	0.144
nfuA	-0.259	0.036
purF	0.161	0.185
minE	0.132	0.178
cmk	1.023	0.019
glmU	0.396	0.042
mqo	-0.391	0.027
aceE	0.052	0.263
groS	0.505	0.007
gltI	1.191	9.915e-10
sodB	0.155	0.048
valS	0.02	0.795
yrbF	-0.305	0.097
tktA	0.482	2.726e-09
metF	-0.041	0.569
thiG	0.81	0.00074
pnp	-0.246	6.135e-06
ydjN	-0.166	0.087
solA	0.297	0.074
oxyR	-0.058	1.0
pfkA	-0.04	0.789
livJ	0.313	8.176e-12
ppsA	1.352	1.288e-07
pgi	0.652	4.904e-05
sspA	-0.079	0.367
fabH	-0.138	0.13
cheZ	2.261	3.216e-09
eda	-0.062	0.311
glyQ	-0.161	0.079
yhjE	0.8	0.00034
cysA	0.435	1.0
grxD	-0.25	0.091
uspA	0.375	0.004
ilvB	0.898	0.0001
nlpD	0.07	1.0
trpB	0.324	0.007
yggX	0.251	0.169
kdsA	0.436	0.001
cheY	4.993	2e-05
glnA	0.767	0.0
ilvH	0.092	0.735
pal	0.115	0.032
tyrB	0.359	0.016
pyrD	0.131	0.471
lgt	0.614	0.058
lptB	0.119	1.0
glnS	0.121	0.153
tpx	0.192	0.006
rdgB	-0.022	1.0
rplQ	-0.445	2.513e-07
hslV	0.031	0.998
hinT	-0.443	0.006
cspE	0.416	0.0002155
yjcD	-1.715	0.005
srmB	-0.333	0.063
ompA	0.162	0.0001362
argD	0.409	1.586e-07
rpoZ	-0.255	0.451
pssA	0.618	0.183
clpB	0.192	0.003
ybeD	-0.168	0.472
dnaJ	-0.592	0.675
gltA	0.697	1.332e-15
rraA	-0.113	0.308
rpmG	-0.199	0.059
leuA	0.184	0.002
dacA	0.632	0.006
rplN	-0.474	3.435e-08
rpsK	-0.318	6.055e-10
gmhA	-0.201	0.09
argS	-0.166	0.125
yncE	0.282	2.82e-05
secA	-0.607	2.001e-06
gapA	0.674	0.0
engD	0.191	0.009
borD	-0.701	4.565e-07
greA	-0.345	0.002
ahpC	0.182	0.001
prs	0.151	0.0009938
cheW	6.752	2e-05
ilvM	1.232	0.005
acrA	-0.02	0.342
fabZ	-0.322	4.075e-05
pheA	0.01	0.743
thiE	0.186	0.373
ptsI	0.485	4.752e-14
lysC	0.708	1.332e-15
hldE	0.366	0.009
sdhB	0.788	1.554e-15
purC	0.446	0.0001258
hupB	0.038	0.477
pifA	-0.206	0.477
deaD	-0.632	1.11e-15
iscS	-0.45	2.232e-12
rpmA	-0.197	0.005
slyA	0.145	0.734
rpoA	-0.23	9.684e-07
ybaB	-0.2	0.097
arnA	0.37	0.062
metN	-0.162	0.169
yjjK	0.158	0.081
ybbN	0.272	0.013
rpsT	-0.309	6.116e-06
fdx	-0.43	0.001
hscA	-0.729	0.002
cysH	-0.196	0.207
accD	-0.055	0.831
ndh	-0.228	0.18
rplA	-0.447	0.0
tsf	0.071	0.22
sopA	-0.451	0.0004429
argB	0.194	0.038
tig	-0.104	0.004
acrB	0.103	0.988
rpoD	0.168	0.409
hflK	0.004	0.395
gltD	0.606	9.104e-15
yciT	-0.737	0.0005223
rplC	-0.509	3.381e-08
metI	-0.146	0.147
rpmE	-0.21	0.043
yajG	-0.137	0.172
sohB	0.095	0.723
adhE	0.226	0.0004568
sucA	1.145	0.0
can	0.114	0.237
nifU	0.187	0.173
mdoG	0.101	0.446
rcsB	-0.32	0.002
hemL	-0.097	0.534
trxA	0.007	0.915
ybiS	-0.179	0.324
yhgF	0.328	0.361
pheT	0.314	4.558e-05
zapB	-0.324	0.0001134
mraW	-0.757	0.005
elbB	0.151	0.27
yhbY	-0.359	0.034
gor	0.37	0.101
cheA	2.708	0.001
fklB	0.08	0.91
htpG	0.549	4.329e-07
purU	-0.088	0.213
usg	-0.31	0.04
asd	1.237	0.0
yfbU	0.245	0.082
ffh	-0.104	0.589
pspA	-1.392	8e-05
asnB	0.436	0.146
tsx	-0.063	0.69
dksA	0.022	0.781
rplL	-0.48	3.278e-06
glyS	0.248	7.278e-05
rplF	-0.272	2.618e-08
rpsA	-0.061	0.012
bcp	0.491	0.001
rplP	-0.184	0.006
thiF	0.331	0.063
gltB	0.685	0.0
fbaA	0.829	0.0
glyA	0.814	0.0
rplR	-1.857	7.382e-05
suhB	-0.069	0.552
hflX	0.021	1.0
dapD	0.607	8.438e-15
skp	-0.176	0.033
dcyD	-1.077	0.432
yraP	-0.171	0.39
infC	-0.168	0.007
ydiJ	0.554	0.007
yeiP	-0.043	0.864
pepQ	0.244	0.062
sfcA	0.583	0.018
trmJ	-0.336	0.016
ybcJ	-0.214	0.329
aroA	0.311	0.097
purL	0.416	6.267e-10
accC	0.26	1.324e-05
ubiE	0.442	0.003
alaS	0.146	0.025
prlC	0.486	9.115e-05
pepN	-0.137	0.229
sodA	0.294	0.083
glmS	0.766	5.517e-08
hns	-0.422	1.67e-13
rpsP	-0.333	3.012e-05
ynfB	-0.446	0.023
dnaK	0.423	0.0
trpS	0.087	0.21
pifC	-0.191	0.383
hisJ	0.788	0.0
hslU	0.297	0.0008779
tolC	-0.074	0.162
acpP	-0.303	0.034
infA	-0.424	5.667e-05
rpsF	-0.517	1.294e-07
fliC	5.036	0.0
cspA	-2.557	1.1e-07
rbfA	-0.777	1.34e-06
fldA	-0.416	0.046
ppc	0.716	0.0
secB	0.054	1.0
zwf	-0.017	0.974
dapA	-0.228	0.088
kdpA	-0.066	0.713
yrbC	-0.12	0.86
accA	-0.001	0.753
gcp	-0.445	0.116
rpsU	-0.163	0.022
xthA	0.101	0.799
exbB	1.237	0.006
carB	0.534	0.0
eno	0.439	3.375e-11
ybbO	-1.33	0.013
damX	-0.198	0.161
ackA	0.007	0.921
icd	0.541	0.0
recA	0.05	1.0
pspB	-0.951	0.00028
rpsE	-0.352	0.00015
panC	-0.022	0.937
lon	0.008	0.957
leuB	0.193	0.007
grxC	-0.0006799	1.0
rplS	-0.279	0.027
rimM	0.174	0.508
artP	-0.525	0.003
pdxJ	0.356	0.394
lpdA	0.132	0.003
aroB	-0.298	0.009
serA	0.646	4.441e-16
gpt	-0.354	0.025
rpsG	-0.337	2.157e-12
avtA	0.173	0.53
leuD	1.025	0.0
cysP	-0.242	0.0006268
fhuA	0.027	0.819
thiB	0.105	0.435
atpG	0.525	0.035
ilvG	0.293	0.006
entE	0.077	0.708
rplI	-0.191	0.0003928
yrbD	-0.317	0.055
cspC	0.06	0.478
infB	-0.263	1.205e-09
metA	0.358	0.000204
frr	-0.394	1.013e-07
sucC	1.239	0.0
fabB	-0.206	0.004
serC	0.424	0.0
ompX	-0.229	0.0006241
fusA	-0.155	1.768e-07
gdhA	0.483	0.0
