protein	log2FC	p-val
rpmG	-0.515	0.0004
apt	-0.185	0.033
purR	-0.622	0.000434
pgi	0.964	5.275e-06
trxA	0.146	0.073
eda	-0.058	0.839
rpmF	-0.462	1.606e-06
ffh	-0.145	0.345
ydgA	-0.275	0.12
metK	0.327	9.279e-12
fkpA	0.461	0.017
argD	0.731	0.0
ispG	-0.923	0.001
deaD	-2.546	0.0
lysS	-0.066	0.201
oxyR	-0.149	1.0
rho	-1.135	0.0
valS	0.148	0.021
fabG	-0.222	0.0002814
hemL	0.19	0.081
rplS	-0.501	0.004
ndh	-0.487	0.018
pifC	-0.192	0.294
yceH	-0.09	0.733
speA	0.765	0.012
kdpC	-0.21	0.296
hisS	0.294	0.0001099
yfiF	0.013	1.0
carB	0.854	0.0
ydiI	-0.069	0.899
galM	-0.428	0.276
tyrB	0.921	0.00014
ompX	-0.621	1.317e-10
arcA	-0.691	3.834e-11
recA	0.356	0.17
yceD	-1.024	0.0001
rplL	-0.552	7.649e-06
pntB	1.512	7.121e-11
iscA	-0.017	1.0
fabH	-0.245	0.025
serC	0.935	0.0
yegQ	-1.36	1.272e-05
rplQ	-0.758	3.492e-10
leuB	0.011	0.943
rpmC	-0.542	7.457e-07
aspC	1.012	0.0
fabB	-0.358	0.0001278
rnb	-0.1	0.192
acrB	0.028	1.0
yggX	0.277	0.018
ndk	2.015	0.0
gltA	1.133	0.0
guaB	0.423	6.179e-08
yeeX	-0.046	0.788
lepA	-0.408	0.037
fabD	-0.005	0.589
clpA	0.273	0.112
tolC	-0.089	0.167
nlpB	0.272	0.007
yfeX	0.737	0.039
pta	0.134	0.165
pyrD	0.166	0.281
ygdK	-0.863	0.006
allR	-0.091	1.0
erpA	-0.099	0.295
engD	0.223	0.022
accB	0.106	0.202
rplX	-0.905	0.00058
ompC	-1.543	5.591e-07
yhjE	1.426	0.00022
dapD	1.143	0.0
ynfB	-0.672	0.025
pyrH	0.494	0.001
typA	-0.373	9.252e-08
trpB	0.272	0.226
rplR	-0.549	4.395e-05
acnB	0.339	0.0
sucC	2.166	0.0
luxS	0.683	0.00012
yfdH	0.354	0.086
pgm	0.238	0.164
ptsI	0.854	0.0
rpoB	0.008	0.877
engA	-0.776	2.334e-05
glnB	0.069	0.521
ppc	1.362	0.0
upp	-0.65	4.855e-12
infA	-0.487	0.001
mscS	-0.779	0.015
rpsE	-0.499	3.455e-07
grxD	-0.698	0.00016
rpmD	-0.677	0.00026
livJ	0.354	7.412e-13
mdh	0.986	0.0
purE	0.587	0.004
yajQ	-0.295	0.000163
dcyD	-0.907	0.062
fur	-0.68	1.275e-06
hldE	0.68	0.001
rsmE	0.202	0.386
gpt	-0.431	0.016
groL	1.201	0.0
prfC	-0.7	0.068
xthA	0.04	1.0
traT	-0.36	0.019
dnaK	0.365	5.551e-15
ilvM	1.139	0.014
sucB	1.391	2e-05
sdhB	1.244	6.661e-16
lpp	0.733	1.363e-06
livF	0.192	0.291
rplK	-1.134	1.501e-13
hpt	-0.387	0.03
purA	1.139	0.0
efp	-0.957	0.043
cspA	-5.249	1.31e-06
ybgI	0.405	0.221
artI	-0.159	0.481
ybaB	-0.343	0.023
rpsL	-0.381	0.009
dppD	0.001	1.0
yfbU	0.672	6.042e-09
atpA	0.6	0.0
solA	0.474	0.042
stpA	1.533	4.441e-16
thrC	-0.144	0.005
rbfA	-1.373	8.689e-09
ybeD	0.111	0.424
aceE	0.022	0.253
ilvA	0.442	1.094e-06
cysK	-0.33	2.668e-09
pfkA	-0.048	0.808
proQ	-0.504	3.31e-06
cheA	3.401	0.00026
rpsR	-0.855	8e-05
thiD	0.166	0.381
pepA	-0.025	1.0
cysS	-0.261	0.082
yhbY	-0.665	0.009
adk	1.798	0.004
glmS	1.252	3.824e-13
cusB	0.089	0.64
artJ	1.004	6.292e-12
def	-0.441	0.03
potF	-0.293	0.238
argA	0.53	0.02
minE	0.41	0.003
rpoC	0.04	0.384
argS	-0.216	0.07
cheZ	3.282	1.625e-09
metF	-0.308	2.765e-07
kdsB	-0.159	0.164
ycdY	-0.221	0.422
aroF	1.585	0.003
aroH	-0.89	0.00068
lon	-0.037	0.539
dksA	0.096	0.817
ydiJ	0.455	0.04
artP	-0.963	0.00016
leuD	1.357	0.0
pyrG	0.248	0.024
zapB	-0.662	5.545e-06
nuoG	-0.066	0.193
proB	-0.137	0.481
gltD	0.85	0.0
rpsK	-0.453	3.109e-14
pnp	-0.584	0.0
potD	0.957	6.303e-06
hupB	0.145	0.041
yohN	-0.557	0.006
fumA	0.871	7.205e-09
yhgF	1.001	0.014
damX	-0.338	0.077
rpsG	-0.633	0.0
icd	1.141	0.0
yjgD	-0.098	0.586
rpsF	-0.793	9.97e-13
gmk	0.127	0.534
glyS	0.476	5.011e-10
pykF	0.808	2.314e-13
metG	0.61	8.37e-08
purT	0.883	8.025e-05
sodA	0.791	2.082e-06
glyA	1.409	0.0
yajG	-0.243	0.015
hslV	-0.205	0.151
yaeT	0.018	0.468
ppsA	2.064	3.997e-11
yqjI	-0.567	0.028
aroK	-0.83	3.435e-08
yliJ	0.631	0.015
nfuA	-0.531	0.003
cydA	0.556	0.072
pheS	0.571	6.132e-08
purU	-0.353	7.832e-05
yraL	0.432	0.21
hisH	1.738	2e-05
talB	0.75	0.0
fliD	2.91	0.00042
entE	1.379	0.009
dsbA	0.36	0.041
yifE	-0.095	0.083
ileS	-0.04	0.34
ybbN	0.551	0.00064
gdhA	1.145	0.0
rplD	-0.518	5.436e-08
ydjN	-0.746	0.006
lysC	1.299	0.0
fabI	0.837	0.0
thrS	-1.091	8.798e-08
hupA	0.151	0.107
glnS	0.455	9.894e-09
metA	0.568	1.029e-06
cysH	0.275	0.038
cusC	-0.943	0.015
gltI	2.097	2.919e-10
sspA	-0.344	0.01
hisB	1.307	5.587e-11
sodB	-0.355	2.862e-05
metL	-0.016	0.738
fabZ	-0.92	8.743e-08
atpE	0.608	0.006
ilvG	0.123	0.185
srmB	-0.456	0.029
uspA	1.176	2e-05
cheY	5.56	2e-05
leuC	1.361	0.0
acpP	-0.29	0.032
hldD	0.049	0.619
rplT	-0.695	0.00054
rpsB	-0.277	2.272e-07
tonB	0.421	0.038
gpmI	-0.589	3.168e-05
cysN	1.043	1.464e-10
hflK	-0.234	0.308
yeiP	-0.085	0.799
adhE	0.566	1.278e-05
dcp	0.774	0.018
prlC	0.828	2.16e-06
fliG	2.5	0.00052
hscB	-2.048	0.00098
argH	0.929	1.362e-07
panB	0.032	0.684
tpx	0.438	6.144e-09
aroA	0.294	0.09
dacA	-0.016	0.331
rpoZ	0.047	1.0
codA	0.682	0.008
ptsN	-0.493	0.029
dppF	0.572	0.061
tsx	-0.394	0.05
yiaF	-0.399	0.087
rpsJ	-1.214	1.199e-14
secG	-0.076	0.89
rdgB	-0.184	0.379
ecnB	0.528	0.044
rplI	-0.309	6.251e-07
pdxH	0.614	0.052
glmU	0.54	0.019
cysD	0.947	0.00098
purF	0.165	0.219
lpdA	0.202	0.001
gltX	-0.09	0.122
rpmE	-0.735	2.43e-08
sspB	-0.395	0.099
ilvB	0.995	0.00012
yhbJ	0.114	0.908
pal	-0.375	1.628e-07
rpsS	-0.472	1.478e-05
tolB	-0.057	0.651
ilvH	0.571	0.002
frr	-0.574	5.708e-09
ssb	0.178	0.104
mtnN	-0.034	1.0
rpe	0.788	0.769
pepQ	0.586	0.00034
pdxB	0.207	0.17
ydjA	-0.259	0.11
rne	-1.083	1.093e-10
argI	2.279	2e-05
glnA	1.274	0.0
secA	-1.032	5.208e-05
serS	0.444	0.000645
corC	-0.075	0.751
trmJ	-0.774	0.002
secD	-0.049	0.115
iscR	-0.679	3.352e-06
ppiC	0.192	0.24
carA	0.783	2.22e-16
tufA	-0.559	0.0
atpD	0.481	0.0
rplN	-0.889	5.706e-12
atpC	0.686	0.002
proS	0.061	0.112
ycgR	3.629	2e-05
accD	-0.059	0.312
hinT	-0.739	0.000565
asnS	0.478	7.129e-11
rplU	-0.681	0.0005
rbsB	2.282	0.0
galU	0.07	1.0
metI	-0.244	0.028
ybiT	-0.355	0.02
ftsY	-0.298	0.016
cysI	0.224	0.001
argE	0.529	1.413e-05
sucD	2.338	0.0
yncE	0.62	4.667e-08
pmbA	0.222	0.291
pykA	0.8	0.007
thiF	0.853	0.00026
sohB	0.589	0.04
cusR	-0.993	0.009
cyaY	-0.058	0.966
tar	4.824	1.332e-14
pth	-0.119	0.893
gpmA	0.334	0.001
greA	-0.467	0.0003886
sdhA	0.981	0.0
minD	0.033	0.748
rpsN	-0.603	0.005
rpsO	-0.67	6.646e-07
tig	-0.218	2.125e-08
kdpB	0.132	0.204
suhB	0.038	0.585
iscS	-0.784	3.835e-12
purH	1.225	0.0
trpS	0.439	2.544e-06
manA	-0.074	0.774
ppiD	-0.359	0.0009663
rplA	-0.693	0.0
ydgH	0.612	2.65e-07
nlpA	-0.285	0.002
kdsA	1.015	7.316e-07
yjcD	-1.573	0.016
nrdA	0.261	0.0005783
rpmA	-0.266	0.0006991
rpsP	-0.309	0.014
deoD	0.218	0.089
sfcA	0.609	0.011
gapA	1.146	0.0
cysP	-0.29	1.012e-06
rpsM	-0.626	2.572e-11
skp	0.066	0.626
hslU	0.258	0.051
aceF	0.473	2.236e-11
mukE	-0.305	0.127
pssA	0.436	0.562
ackA	-0.421	3.696e-09
prfB	-0.572	0.002
mioC	-0.325	0.025
crr	0.073	0.098
cysA	0.755	0.0001
purC	1.189	6.442e-09
grxC	-0.095	0.568
kdgR	-0.159	0.387
aspS	-0.274	3.587e-05
fklB	0.416	0.0002524
rplB	-0.278	0.0001975
asd	2.655	0.0
pdxJ	0.355	0.266
tktA	0.635	1.026e-13
crp	0.348	0.0002378
glyQ	-0.265	0.017
trxB	0.196	0.005
hisG	1.07	1.105e-08
pgk	1.435	0.0
nuoC	-0.252	2.408e-05
gltB	0.969	0.0
argG	1.203	0.0
thrA	0.082	0.025
