protein	log2FC	p-val
rpsQ	-0.172	0.429
rpoZ	-0.671	0.108
mreB	-0.25	0.0001101
hldE	0.119	0.622
accD	0.003	0.749
clpA	-0.05	1.0
ybcJ	0.037	1.0
fbaA	0.286	3.978e-06
ilvB	0.423	1.0
thiC	-0.147	0.201
argE	0.145	0.154
fklB	-0.037	0.305
fabH	-0.092	0.339
iscR	-0.163	0.045
tufA	-0.187	1.953e-07
betB	0.206	0.697
fhuA	0.089	0.566
uspA	-0.154	0.3
ybaB	-0.259	0.059
metK	0.06	0.126
luxS	-0.134	0.164
deaD	-0.165	0.000183
yebC	-0.072	0.582
zwf	-0.021	0.518
ydjA	-0.252	0.171
ileS	-0.012	0.724
ftsY	-0.062	0.669
ydgA	0.07	0.672
ghrA	-0.142	0.538
thrB	-0.191	0.259
dcyD	-0.622	0.341
pifC	-0.248	0.149
damX	-0.17	0.214
ydiI	-0.196	0.166
secY	-0.036	1.0
rpsG	-0.182	5.891e-05
rpsS	-0.171	0.026
rpsE	-0.253	0.004
rplD	-0.219	0.001
thiD	0.06	0.958
cheZ	0.012	0.952
nuoI	-0.236	0.106
tonB	0.056	0.886
panD	-0.031	1.0
yrbF	-0.23	0.126
thiI	-0.3	0.031
prfC	-0.226	0.018
ppiD	-0.076	0.124
cysP	-0.195	0.0003291
alaS	0.046	0.815
hscA	-0.209	0.088
sodB	-0.106	0.276
slyD	-0.079	0.442
engA	-0.185	0.023
pheA	0.239	0.209
rpmD	-0.292	0.038
usg	-0.151	0.343
yhjE	0.261	0.049
sucD	0.565	1.332e-15
rpe	0.461	0.295
mtnN	0.325	0.036
valS	-0.039	0.283
prfB	-0.3	0.016
rpsT	-0.222	0.001
gpmI	-0.178	0.04
rpsI	-0.155	0.083
secD	-0.015	0.814
tpx	0.025	0.93
mdh	0.063	0.093
deoC	0.095	0.767
purC	0.025	0.668
speA	0.102	0.863
kdpA	-0.141	0.21
infB	-0.169	5.415e-05
rplO	-0.156	0.000478
pcnB	-0.177	0.355
folD	-0.082	0.623
sdhA	0.416	1.369e-11
dapD	0.208	0.0001291
nrdA	-0.096	0.142
ybhC	0.084	0.621
hslO	0.033	0.795
cysN	0.286	0.0002857
trpC	0.365	0.044
yraL	-0.019	1.0
gnsA	-0.327	0.081
secB	-0.096	0.497
ybbN	0.054	0.678
hisS	-0.014	0.763
rpmA	-0.125	0.029
yifE	-0.213	0.005
cspD	0.088	0.382
glmS	0.262	0.003
kdsC	-0.195	0.113
dnaN	-0.13	0.29
ispG	-0.084	0.423
rplI	-0.106	0.035
yliJ	-0.029	1.0
ycgR	0.433	0.057
hinT	-0.46	0.122
sopA	-0.071	0.305
cspE	0.278	0.023
sspA	-0.087	0.439
gltX	-0.076	0.144
exbB	-0.313	0.485
rnc	-0.226	0.071
pheT	0.087	0.158
can	0.023	0.709
glnA	0.399	1.071e-09
thiG	0.389	0.009
cysS	-0.2	0.091
acrB	0.009	1.0
panC	0.034	0.874
proS	-0.038	0.382
srmB	-0.182	0.232
argB	-0.178	0.064
acpP	-0.118	0.299
carA	0.211	0.0006911
gpt	-0.232	0.096
pssA	0.348	0.674
tig	-0.049	0.233
leuC	0.499	6.743e-10
zapB	-0.144	0.082
hsdM	0.064	0.664
pheS	0.005	0.935
xthA	-0.041	1.0
yjgD	0.148	0.764
pgk	0.251	4.925e-10
pnp	-0.126	0.088
fusA	-0.097	0.001
mraW	-0.34	0.061
panB	-0.05	0.838
tktA	0.176	0.005
pdxB	-0.053	0.95
ompT	-0.027	0.799
metF	-0.085	0.069
yaeT	0.137	0.095
rbsB	0.756	4.441e-16
kdsA	0.142	0.336
gyrA	-0.147	0.164
ybeD	-0.049	0.562
nuoC	-0.092	0.142
ppiC	-0.201	0.166
minE	-0.099	0.243
potF	-0.236	0.259
fis	0.114	0.357
cysH	-0.506	0.016
cysK	-0.227	2.852e-05
gltA	0.227	4.702e-05
serA	0.216	2.516e-05
pepQ	0.188	0.23
aroK	-0.32	0.0001391
rpsA	-0.058	0.026
purN	0.128	0.948
suhB	-0.064	0.562
cysM	-0.093	0.245
cydA	0.039	1.0
ybbO	-0.962	0.086
ftsZ	-0.047	0.439
yrbD	-0.064	0.799
yraP	-0.127	0.658
nlpD	-0.0009716	1.0
rplL	-0.263	0.0002192
rcsB	-0.22	0.049
fnr	-0.005	1.0
lepA	-0.158	0.135
ybgI	0.107	0.79
ppsA	0.524	0.0006877
rplY	-0.145	0.013
yajQ	-0.289	0.000515
dapB	0.185	0.209
clpB	0.084	0.205
aroB	-0.146	0.199
folB	-0.007	1.0
crp	-0.083	0.365
sohB	-0.036	1.0
ycgL	-0.192	0.302
ycfM	-0.127	0.631
rplN	-0.232	0.0004545
apt	-0.075	0.817
sucA	0.534	4.13e-14
glnH	0.158	0.003
fldA	-0.155	0.372
yajG	-0.198	0.075
yggX	-0.351	0.004
erpA	0.154	0.159
kdsB	-0.079	0.292
lpp	0.086	0.305
ompC	-0.367	0.0002192
gcvP	0.068	0.754
tolC	-0.051	0.634
dapA	0.037	0.859
ycfP	-0.434	0.047
cysD	0.015	1.0
gltB	0.293	0.0
metH	-0.312	0.336
pgi	0.269	0.009
gyrB	0.458	0.053
def	-0.146	0.075
uvrD	-0.132	0.991
uup	-0.576	0.021
bcp	0.043	0.722
tyrS	-0.074	0.297
manA	0.047	0.959
tsr	1.89	4.024e-11
gltI	0.536	9.317e-06
hslU	0.147	0.048
adhE	0.111	0.13
grxC	-0.175	0.245
ndh	-0.153	0.379
kdgR	-0.089	0.697
bioB	0.074	0.775
aroA	0.056	0.803
cysJ	0.007	0.771
borD	-0.326	0.003
rho	-0.132	0.003
mqo	-0.285	0.05
metN	-0.06	0.434
proQ	-0.187	0.067
carB	0.231	9.098e-06
rplP	-0.122	0.018
rplS	-0.172	0.033
mdoG	-0.093	0.511
pyrG	0.041	0.626
dppA	-0.103	0.014
clpP	-0.713	6.272e-06
nusG	-0.153	0.008
arcA	-0.278	1.544e-07
cheW	4.251	4e-05
atpF	0.097	0.408
hupB	-0.184	0.02
murE	-0.057	0.7
sdhB	0.411	7.738e-08
glyA	0.307	9.534e-05
tsf	-0.162	0.000154
yjjK	0.088	0.341
ribH	0.028	0.661
oxaA	-0.028	0.756
glnB	-0.139	0.156
gdhA	0.129	0.004
prs	0.017	0.594
yeiP	-0.363	0.221
tolB	0.011	0.852
pspA	-0.256	0.003
aspS	-0.206	0.011
pykF	0.178	0.085
yjgF	-0.122	0.569
hisG	0.124	0.429
cyoA	-0.031	0.957
prlC	0.158	0.205
skp	-0.161	0.098
trmJ	-0.105	0.324
secA	-0.279	0.000468
rpsO	-0.192	0.071
tap	0.841	0.149
yacF	-0.183	0.234
serC	0.071	0.139
katG	0.114	0.395
gapA	0.328	1.41e-06
frr	-0.375	3.481e-07
yeeZ	0.063	0.735
artP	-0.292	0.018
yfgL	-0.545	0.705
slyA	-0.357	0.249
rpsB	-0.115	0.108
thiF	0.108	0.579
cysA	-0.088	0.895
talB	0.16	0.008
thiB	0.03	0.885
lpdA	-0.051	0.479
thrS	-0.27	3.569e-07
yohN	-0.351	0.025
purD	0.023	1.0
fur	-0.317	0.003
rpsM	-0.168	0.0007129
murA	-0.207	0.002
trxB	0.04	0.475
tar	1.848	1.441e-10
lysC	0.309	4.643e-06
ilvD	0.149	6.645e-05
groL	0.296	1.11e-15
metE	0.337	0.0
