protein	log2FC	p-val
yraP	0.521	0.026
tonB	0.337	0.088
mtnN	0.258	0.093
yeeX	0.406	0.016
cheZ	0.994	1.173e-11
fldA	0.168	0.51
rplN	-0.402	1.836e-06
fkpA	0.294	0.004
fliY	0.226	0.067
sucA	0.726	0.0
ptsG	0.514	1.092e-07
greA	-0.184	0.127
icd	0.644	0.0
pntB	0.65	7.84e-13
wzzB	-0.287	0.336
nfuA	-0.281	0.066
rplS	-0.112	0.205
trpA	0.374	0.002
pmbA	0.12	0.413
fliC	1.807	0.0
nadE	0.144	0.22
ybiC	0.28	0.001
talB	0.425	1.109e-07
rpsS	-0.213	0.029
cysK	0.051	0.081
yjgD	-0.246	0.04
sspB	-0.242	0.185
fhuA	-0.23	0.012
cspC	-0.332	0.0001681
rsmE	-0.045	1.0
rpmI	-0.069	0.649
crr	0.17	0.000769
livJ	0.047	0.269
ycfM	-0.551	0.121
manZ	0.613	0.036
pyrH	0.532	0.00078
yhjE	0.605	0.0005
secG	0.064	1.0
gapA	0.41	5.368e-12
panC	0.434	0.009
rpoB	-0.047	0.2
acnB	0.018	0.761
pykF	0.46	1.092e-07
cspA	-2.348	0.007
atpE	0.27	0.048
lrp	0.25	0.002
prfB	-0.222	0.261
argA	0.3	0.083
rplK	-0.512	2.565e-09
yegQ	-0.807	0.025
rpsJ	-0.531	6.249e-09
pifC	-0.013	1.0
sspA	-0.223	0.027
rpsR	-0.34	0.002
yncE	0.327	0.0001731
ybeD	0.409	0.101
dppF	-0.025	1.0
tolC	-0.15	0.062
purD	0.668	5.611e-06
glyS	0.21	0.005
yhdL	-3.186	0.00018
yhgF	0.061	0.588
yfcB	-0.155	0.551
typA	-0.295	4.623e-07
hldE	0.08	0.742
metK	0.075	0.086
ftsZ	-0.105	0.138
gmhA	0.032	0.825
pal	-0.497	6.46e-11
artI	-0.055	1.0
metQ	0.408	1.421e-14
accC	0.255	7.74e-06
avtA	-0.072	0.849
cysH	0.499	0.009
sucB	0.713	6.925e-11
rdgB	-0.162	0.335
aroB	0.188	0.317
metI	-0.1	0.453
aroG	0.175	0.002
yhbY	-0.301	0.091
ompF	-0.703	3.158e-12
pta	-0.199	0.02
carB	0.331	8.882e-16
tufA	-0.329	0.0
rpsD	-0.218	5.178e-05
pspA	-0.957	0.002
dapA	0.282	0.004
ndk	1.104	0.0
mipA	0.264	0.06
glyA	0.62	0.0
rpoZ	0.262	0.042
ompC	-0.601	0.004
ackA	-0.458	1.61e-09
ilvA	-0.091	0.086
fabH	-0.132	0.12
galM	-0.085	1.0
fabF	-0.447	0.001
damX	-0.142	0.394
yifE	0.041	0.545
purR	-0.304	0.049
hisG	0.629	5.123e-09
eno	0.252	1.411e-05
metF	-0.245	4.016e-05
acpP	-0.039	0.65
elbB	0.014	1.0
rpsK	-0.138	0.004
skp	0.225	0.004
pgi	0.117	0.454
argC	0.728	0.0005333
gltB	0.281	0.0
yfbQ	0.465	0.04
tolB	-0.05	0.141
atpC	0.274	0.028
apt	-0.162	0.077
fis	-0.39	0.005
ppsA	0.714	2.651e-07
topA	0.161	0.668
rplR	0.454	0.08
murA	-0.105	0.149
accD	0.021	0.722
ftsY	-0.089	0.44
ghrA	-0.544	0.005
infA	-0.127	0.191
artP	-0.445	0.012
argD	0.337	5.96e-08
thiG	0.79	0.00014
tsf	0.789	0.0
accA	-0.128	0.075
rplV	-0.032	0.708
gcvT	-0.068	0.513
prlC	0.355	0.004
rpsA	0.099	0.0007078
rplL	-0.125	0.088
ilvC	0.592	0.0
hns	-0.459	7.283e-14
purL	0.211	2.539e-05
exbB	0.038	1.0
srmB	-0.057	0.542
rpsG	-0.314	8.168e-08
upp	-0.021	0.924
rplE	-0.515	0.0
rne	-0.509	3.803e-06
fusA	-0.124	0.0009062
carA	0.264	1.319e-05
tsx	-0.252	0.223
ydgA	-0.414	0.043
yjcD	-0.142	0.73
rplO	-0.134	0.004
pheS	0.162	0.054
dut	0.195	0.312
trxA	0.116	0.101
mqo	-0.145	0.623
rplI	-0.085	0.075
ssb	0.093	0.312
fur	-0.364	0.0002852
corC	-0.057	1.0
pth	-0.248	0.342
trpD	0.457	0.043
rpsE	-0.111	0.302
yqjI	-0.346	0.243
iscR	-0.377	0.002
cusC	-0.132	0.522
fabG	-0.246	0.002
ileS	-0.014	0.704
deoD	0.092	0.672
rbsB	0.891	5.107e-15
artJ	0.274	0.000148
yggX	0.097	0.259
rpsT	-0.203	0.007
rplC	-0.167	0.112
alaS	-0.208	0.0007336
yibN	-0.4	8.888e-05
fabD	-0.099	0.082
ydjA	-0.062	1.0
purA	0.549	0.0
sohB	0.481	0.09
aroH	-0.516	0.011
dacA	-0.705	0.004
aroA	-0.086	0.71
purE	0.098	0.76
sodB	-0.48	3.031e-09
ispG	-0.393	0.051
rho	-0.666	1.462e-10
yiaF	-0.08	0.787
secD	-0.099	0.124
rpmG	-0.321	0.008
argH	0.207	0.102
gdhA	0.631	0.0
yeiP	-0.073	0.54
glnA	0.532	0.0
argI	1.007	0.0001
tap	1.139	1.221e-06
tsr	0.68	0.0
bcp	0.669	0.0002
eda	-0.014	0.91
mioC	-0.061	0.563
purC	0.755	1.292e-09
rplT	-0.247	0.008
pepD	0.573	0.0003205
rnb	-0.009	0.697
minE	0.275	0.022
rpsI	-0.103	0.258
oxaA	0.106	0.469
hisB	0.697	3.646e-10
fabZ	-0.535	1.068e-08
cysS	-0.018	1.0
yceD	-0.531	0.005
arcA	-0.271	0.0004614
metN	-0.37	0.088
rplQ	-0.308	3.641e-06
pnp	-0.347	1.455e-09
potD	0.387	2.125e-05
ybaB	-0.166	0.14
lptB	0.069	0.443
yhcB	-0.06	0.62
yliJ	0.375	0.078
serA	0.314	5.011e-08
frr	-0.177	0.046
yggS	-0.316	0.227
pyrD	0.029	1.0
gltA	0.528	9.77e-15
hsdM	-0.467	0.033
leuB	-0.207	0.0007175
prs	-0.028	0.663
ppiC	0.165	0.273
sdhA	0.208	4.905e-06
lysS	-0.092	0.18
frmA	-0.551	0.006
nuoF	-0.169	0.104
aldA	1.355	2e-05
valS	0.079	0.023
atpG	0.272	0.003
pssA	-0.296	0.409
cysM	-0.435	0.006
purH	0.536	1.474e-13
kdgR	-0.202	0.244
tyrB	0.551	0.002
nifU	0.107	0.427
ilvM	-0.091	0.856
flgN	0.509	0.0002632
livG	0.308	0.016
dsbA	0.186	0.473
minD	0.025	1.0
nuoC	-0.279	0.0001158
leuD	0.308	2.876e-07
fdx	-0.45	0.006
yfiO	0.413	0.02
rbfA	-0.517	0.002
rpsU	-0.026	0.798
yfbU	0.502	8.248e-05
manX	0.668	0.001
speA	0.518	0.002
sfcA	-0.097	0.603
metJ	-0.315	0.248
yfdH	-0.2	0.291
gltX	-0.037	0.57
tpx	0.32	1.221e-05
ydiI	-0.136	0.496
lon	-0.046	0.572
trpE	-0.203	0.157
sopA	-0.073	0.662
hldD	0.023	0.691
ubiE	-0.403	0.115
grxC	0.019	0.769
rpsQ	-0.216	0.062
ppa	0.031	0.78
cysJ	0.095	0.056
hisS	0.104	0.189
yfgD	0.511	0.043
rpsO	-0.267	0.029
gltD	0.237	1.948e-07
oxyR	-0.12	0.455
pepQ	0.337	0.017
flgE	0.931	0.002
lysC	0.578	2.22e-16
yicC	-0.008	1.0
proQ	-0.432	2.357e-05
ppiD	-0.156	0.221
nagD	-0.106	0.785
engD	-0.011	0.768
ynfB	-0.237	0.24
argG	0.52	0.0
acrA	0.263	0.045
rplJ	-0.135	0.05
rplU	-0.282	0.018
fabB	-0.223	0.03
argE	0.221	0.014
hflK	-0.118	0.561
fliG	0.472	0.016
infB	-0.284	8.544e-11
recA	0.299	0.036
ycgR	0.848	5.751e-07
groS	0.162	0.185
accB	0.06	0.534
rplM	-0.222	0.011
cusB	0.214	0.046
rplP	0.111	0.109
aroK	-0.267	0.019
yjgF	0.327	0.025
erpA	-0.176	0.093
ptsI	0.34	2.437e-10
deoC	0.233	0.496
aspC	0.822	0.0
rplA	-0.269	3.163e-07
trxB	0.116	0.085
rpoA	-0.135	0.0005909
atpA	0.297	1.636e-10
dksA	-0.495	0.391
nuoI	-0.492	0.004
pykA	0.372	0.117
pepB	-0.164	0.119
prfC	-0.243	0.505
potF	-0.087	0.876
engA	-0.347	0.082
clpB	-0.064	0.377
ilvB	0.092	0.342
arnA	0.565	0.005
proB	-0.248	0.151
livK	-0.507	8.973e-13
hslU	0.013	0.364
hemX	-0.241	0.234
pheT	0.498	2.569e-10
rpsH	-0.293	2.835e-05
sdhB	0.378	1.39e-06
ydfG	0.048	0.42
rcsB	-0.248	0.02
purB	0.552	3.502e-06
gpt	-0.088	0.501
rpsL	-0.181	0.076
mdh	0.701	0.0
rpmA	-0.062	0.374
gyrA	-0.097	0.454
yfgL	0.083	0.201
rpoC	0.041	0.397
crp	0.247	0.007
ahpC	0.112	0.004
purT	0.33	0.014
rplY	-0.253	8.01e-05
yrbF	-0.232	0.285
rplB	-0.192	0.006
fklB	0.289	4.013e-05
yrbD	-0.189	0.105
thiD	0.037	1.0
nlpA	-0.017	0.931
leuS	0.023	0.563
nuoG	-0.139	0.021
serC	0.487	0.0
asnS	0.254	0.0001361
tig	-0.127	0.002
lpdA	0.061	0.254
speD	0.627	0.015
thrA	0.169	0.0001633
folE	0.313	0.003
metG	0.433	5.444e-05
ribH	0.487	0.0001444
atpF	0.228	0.001
yajQ	-0.014	0.988
hslV	-0.233	0.122
leuC	0.287	6.389e-07
hemL	0.251	0.09
ffh	-0.02	1.0
ycfP	-0.143	0.334
trpB	0.015	1.0
rpsP	0.024	0.674
pyrG	0.17	0.096
ompX	-0.409	4.098e-08
glmM	0.148	0.495
fabI	0.292	8.699e-07
rpoD	0.035	0.994
gltI	0.647	1.235e-10
ndh	-0.262	0.058
ydgH	0.252	0.015
zipA	-0.391	0.09
ecnB	0.484	0.002
kdpB	0.071	0.466
rpmE	-0.518	1.447e-06
btuB	0.096	0.515
rpmB	-0.712	0.003
mdoG	-0.059	0.85
clpA	0.114	0.549
ilvH	0.483	0.018
iscS	-0.301	6.39e-05
crl	0.479	0.081
cyoA	0.068	0.437
katG	0.837	1.787e-07
borD	-0.73	2.277e-05
glnB	0.057	0.591
dnaK	-0.065	0.107
trpS	0.304	0.014
secA	-0.357	0.026
mreB	-0.355	0.002
ybbN	0.27	0.022
ilvG	-0.178	0.052
dppA	-0.297	6.719e-10
efp	-0.819	0.04
ybhC	-0.389	0.088
rpmF	-0.299	0.03
cysN	0.477	8.609e-10
rpmC	-0.138	0.093
rplF	-0.13	0.007
cirA	0.852	0.02
purF	0.031	0.813
gpmA	0.211	0.038
aroF	0.638	7.402e-05
groL	0.445	0.0
cysP	-0.03	0.22
aspS	-0.129	0.056
ompA	-0.065	0.031
