protein	log2FC	p-val
pntA	0.346	2.7e-09
fklB	0.005	0.884
iscA	0.113	1.0
hflK	-0.134	0.619
livG	0.049	1.0
carA	0.203	0.0004074
argI	0.549	0.004
yebC	-0.061	0.946
ydiI	0.136	0.305
ybhC	-0.049	0.53
nrdA	-0.081	0.423
fadL	-0.14	0.246
accA	-0.096	0.123
sohB	0.014	1.0
cusC	-0.817	0.202
deaD	-0.607	3.197e-14
hldD	-0.106	0.212
dcyD	-0.244	0.144
nusG	-0.286	0.0003933
yraP	-0.186	0.435
metH	0.195	0.452
metL	0.07	0.578
nuoG	-0.083	0.118
infB	-0.242	1.667e-10
atpF	0.014	0.787
ndpA	-0.432	0.004
guaA	0.048	0.516
hscA	-0.63	0.003
slyD	-0.07	0.607
pheA	-0.28	0.138
infA	-0.149	0.039
metK	0.062	0.041
zapB	-0.291	0.0006834
guaB	0.091	0.356
rpsU	-0.179	0.01
clpB	0.011	0.844
grxC	-0.018	0.719
mioC	-0.169	0.184
fusA	-0.182	2.649e-10
mqo	-0.214	0.225
manX	0.149	0.212
speE	0.072	0.612
ybiC	0.131	0.098
hsdM	-0.268	0.244
pepA	-0.418	0.835
rpmA	-0.15	0.026
pgi	0.275	0.002
ompX	-0.158	0.047
rplQ	-0.34	5.55e-07
pepB	-0.243	0.075
rpoA	-0.165	0.0001282
asnS	0.103	0.052
pal	-0.079	0.403
pgk	0.339	8.216e-14
tsr	2.528	0.0
livJ	0.202	1.278e-05
prs	0.009	0.77
hisD	0.05	1.0
gdhA	0.241	1.71e-09
deoC	0.0001847	1.0
cysJ	-0.037	0.356
mreB	-0.249	0.0005481
dnaJ	-0.38	0.019
rplP	-0.157	0.013
aceF	0.094	0.074
ilvA	0.243	5.692e-05
glyS	0.041	0.339
atpA	0.107	0.001
glyA	0.41	3.339e-09
aceE	-0.026	0.619
