protein	log2FC	p-val
yaeT	0.612	2.824e-05
oppD	2.296	0.03
btuR	1.071	0.022
eda	-0.234	0.573
rplC	-0.052	0.518
rpsB	-0.207	0.002
tpx	0.164	0.035
yajQ	-0.733	0.052
yraL	0.308	0.877
rplK	-0.08	0.818
apt	3.74	1.0
nfnB	1.237	0.514
ilvB	1.101	3.717e-05
smpA	0.351	0.092
sucA	0.749	0.0
gpmA	0.106	0.507
greA	0.083	1.0
yfgL	0.418	0.136
yhbJ	0.408	0.088
ilvC	0.021	0.891
nfuA	0.57	0.093
ffh	0.235	0.714
hisB	0.176	0.284
ppiD	0.13	0.649
hflK	0.217	0.946
metQ	0.803	0.008
eno	-0.722	0.0
rpsG	-0.158	0.008
rpsA	-0.18	7.794e-05
pepN	0.948	0.005
glnA	-0.594	6.868e-09
icd	0.551	0.0
purR	0.6	0.03
ecnB	0.51	0.026
thrS	0.148	0.342
acrA	0.361	0.498
ydjN	-0.326	0.021
nuoE	0.304	0.851
deoD	1.027	0.004
moaC	0.572	0.168
hemL	0.026	0.966
fdx	-0.471	0.101
rplS	-0.177	0.138
frr	-0.919	1.829e-05
trxA	-0.859	1.263e-06
fabH	-0.62	0.04
rplO	-0.049	0.492
purU	-0.318	0.112
fur	0.727	0.002
cyoB	-0.095	1.0
gyrA	0.305	0.42
ybgF	-0.195	0.675
rplU	-0.134	0.396
purB	-0.272	0.104
rph	-0.163	0.69
pepD	0.534	0.006
rbsA	3.14	5.972e-12
upp	-0.141	0.295
can	0.007	1.0
sucB	0.617	4.054e-07
pgm	0.701	0.266
yfcB	0.407	0.125
accC	0.521	0.021
crl	-0.489	0.2
fliG	1.77	3.172e-05
purM	-0.233	0.013
lacZ	1.567	0.0
grpE	0.155	0.337
murE	-0.041	0.888
adhE	-0.397	0.0003885
pntB	-0.504	3.69e-05
kdsA	0.006	1.0
rbsK	2.248	1.391e-05
ubiE	-0.042	1.0
artJ	-0.316	0.066
rpoC	0.196	4.879e-06
mglB	3.363	0.0
clpP	0.101	0.586
rpsJ	-0.138	0.083
cysH	-0.294	0.128
rpmD	-0.308	0.103
fbp	-0.167	0.991
mdoG	1.051	0.014
rcsB	0.141	0.523
atpA	0.452	1.377e-14
cysP	-0.459	0.003
rpmG	0.182	1.0
gltD	-0.595	3.411e-07
galK	-0.513	0.0005167
rpoB	0.186	0.000375
yfbQ	0.031	1.0
livG	0.401	0.104
tyrB	0.515	1.0
yjgF	0.211	0.403
yfgD	1.422	0.056
arcA	0.998	8.521e-05
yibN	0.029	0.773
guaB	-0.682	2.762e-06
sspA	-0.128	0.755
yeeX	-0.045	1.0
atpB	-0.103	0.733
infA	-0.386	0.014
rplB	-0.219	0.005
hisD	0.027	0.979
hisS	0.164	0.306
yfiO	0.998	0.031
infB	0.338	1.746e-05
sodB	-0.363	0.002
fabF	-0.228	0.068
gltA	1.523	0.0
thiM	-0.518	0.715
glnS	-0.039	0.865
cheY	1.762	3.854e-07
sspB	1.145	0.057
cspC	-0.81	0.000158
speA	-0.086	0.534
rpsU	-0.341	0.019
pflB	0.698	2.223e-13
pta	0.366	0.002
gnsB	1.742	0.077
flgE	1.307	0.0006632
aer	2.742	0.0001
speD	0.006	0.93
rpsF	-0.117	0.182
metF	0.185	0.338
maeB	1.416	0.002
glyA	-0.397	3.658e-05
cheZ	2.126	6.75e-14
ftnA	0.412	0.22
rpsT	-0.437	0.0005088
ybdH	0.879	0.031
orn	-0.324	0.23
nusA	0.01	0.486
secD	0.24	0.692
ftsA	0.539	0.201
rbsB	2.612	0.0
pheT	-0.014	0.93
hinT	0.166	0.179
aceA	2.901	4e-05
nuoF	0.378	0.005
yqjD	0.974	0.001
yfdI	0.161	0.465
yfeX	0.015	0.621
ihfB	0.538	0.202
manX	0.262	1.0
yhbY	0.359	0.195
yuaX	1.48	0.0001221
gshB	1.321	0.009
pgk	-0.284	6.533e-06
tig	-0.004	0.963
aceF	-0.313	0.009
emrA	0.401	0.41
ftsY	0.1	0.809
aroB	0.482	0.05
purK	0.123	0.95
tpiA	-0.098	0.185
aspS	-0.081	0.464
asnS	-0.209	0.012
uspF	2.188	8e-05
gltX	-0.315	0.124
htpG	0.36	0.0003065
rplI	-0.125	0.066
katG	1.176	2.22e-16
thiC	-0.158	0.177
yajC	-0.024	0.732
pepQ	0.661	0.04
wzzB	0.074	1.0
glyS	0.233	0.024
rplY	0.076	0.594
trpB	-0.073	0.901
yeaD	0.699	0.249
cysN	-0.58	0.0005011
purF	-0.195	0.39
kdpB	0.172	0.534
rplQ	-0.472	0.001
pifC	1.167	0.01
rplF	-0.042	0.791
grxD	0.011	1.0
atpC	0.298	0.11
lysS	-0.26	0.294
secB	0.729	5.467e-07
lpdA	0.64	0.0
recA	0.326	0.053
purD	-0.389	0.017
ydiJ	0.43	0.131
pfkA	-0.463	0.056
yraP	0.798	0.044
dksA	0.422	0.003
yuaY	2.338	0.002
atpF	0.349	0.008
yncE	-0.418	0.241
aroG	-0.611	0.0006194
serA	-1.169	1.106e-13
gdhA	1.334	0.0
cysJ	-0.341	0.002
carB	-0.321	1.886e-07
metK	-0.296	3.946e-05
prs	0.414	0.039
fklB	0.155	0.445
rpsE	0.034	0.644
damX	0.212	0.443
fliZ	1.921	0.005
argI	0.005	1.0
ydfG	0.606	0.0003993
argC	-0.147	0.217
rpmE	-0.206	0.051
hslU	0.035	0.766
fliC	2.726	0.0
