protein	log2FC	p-val
gdhA	-0.077	0.376
rbsA	0.713	7.811e-08
cysI	-0.174	0.092
rplN	-0.219	0.161
dapA	-0.687	0.245
fabG	0.011	0.726
yggX	0.15	0.23
sspA	-0.068	0.577
rpsH	-0.272	0.031
ubiE	0.223	0.48
sucC	0.377	4.205e-06
fdx	-0.23	0.235
yifE	0.203	0.215
pgk	-0.099	0.025
ribH	0.204	0.397
manX	-0.261	0.405
gpmI	-0.508	0.002
accA	-0.001	0.885
ybgI	0.157	0.422
hns	0.311	0.000247
rplQ	-0.324	0.032
rpmE	-0.171	0.237
grxD	-0.154	0.232
yliJ	-0.584	0.222
engA	-1.118	0.178
oppA	0.824	2.825e-11
potD	0.072	0.442
gpsA	1.522	0.009
ydfG	0.193	0.145
katE	0.989	0.114
purC	-0.013	0.875
tar	0.554	1.12e-09
argB	-0.231	0.061
luxS	-0.026	0.931
purK	-0.856	0.124
flgK	0.585	0.018
sodA	0.133	0.393
groS	0.276	0.053
lon	0.07	0.29
cstA	1.566	7.215e-08
cspE	-0.09	0.44
argG	-0.456	3.818e-08
aceE	-0.294	1.797e-09
pfkA	-0.108	0.356
kdsB	-0.144	0.84
glgA	0.244	0.409
acnB	0.668	0.0
plsB	0.29	0.368
fabF	-0.35	0.192
fbp	0.163	0.753
deoD	0.426	0.011
rraA	0.339	0.182
tpx	0.145	0.018
thiG	0.251	0.312
ffh	-0.177	0.694
carA	-0.239	0.012
cysC	-0.405	0.102
purT	-0.114	0.452
rpsS	-0.162	0.19
tolB	-0.007	0.948
rpoD	0.182	0.409
sdhB	0.311	3.333e-06
leuB	0.225	0.02
ycgR	0.292	0.15
hflC	0.15	0.586
cyoB	-0.145	0.467
yjcZ	0.805	0.0007467
fabB	0.208	0.047
tsf	-0.088	0.076
nagE	0.807	0.253
ihfA	0.349	0.003
rplX	-0.166	0.469
engD	-0.083	0.37
suhB	0.054	0.85
rplK	-0.202	0.007
adhE	-0.706	6.35e-14
ybfF	0.479	0.19
purR	0.118	0.483
cysA	0.18	0.68
hflX	0.108	1.0
hisC	-0.022	0.849
asnA	-0.182	0.719
borD	-0.37	0.065
yaeT	0.328	0.009
psd	-0.065	1.0
fadL	1.287	1.042e-06
clpP	0.002	1.0
putP	0.931	0.203
glnS	-0.16	0.537
trxC	0.407	0.49
malE	1.31	0.019
ppiB	0.014	1.0
galU	-0.147	0.505
gyrA	-0.044	0.675
gltX	0.062	0.665
cysN	-0.308	0.002
sthA	0.682	5.261e-06
yfgM	-0.182	0.381
pyrD	-0.153	0.627
glmS	-0.242	0.107
panB	-0.123	0.523
valS	-0.032	0.747
stpA	-0.056	0.695
pntA	-0.177	0.035
map	0.065	0.71
ileS	-0.036	0.791
modC	0.608	0.079
rplU	-0.161	0.212
gpmA	0.083	0.459
glk	0.079	1.0
zipA	0.327	0.532
secD	0.195	0.553
katG	0.633	3.249e-08
minD	0.252	0.066
ilvN	0.628	0.031
pifA	0.406	0.572
argI	0.077	0.321
dcyD	0.978	0.018
ybbN	-0.086	0.616
dcrB	-0.094	1.0
btuR	0.353	0.151
tonB	0.012	1.0
dapD	-0.423	1.286e-08
rpmI	-0.119	0.351
gnd	-0.078	0.439
aldA	1.401	0.0
glyQ	-0.037	0.848
yhjE	-2.499	0.00098
pyrC	0.106	0.876
hfq	0.733	0.019
rihC	-2.269	0.682
panC	0.125	0.495
osmC	0.951	0.18
rplD	-0.253	0.005
motA	0.368	0.243
ilvE	-0.269	0.014
secG	-0.013	1.0
agp	1.195	0.035
ispG	-0.022	0.943
rplE	-0.196	0.004
rpsM	-0.207	0.021
tktA	0.018	0.89
metK	-0.186	0.001
dppD	0.578	0.083
pykF	-0.643	5.477e-08
hisG	-0.042	0.981
motB	0.678	0.048
pykA	0.453	4.228e-06
guaA	-0.352	0.0002468
galE	-0.442	0.0001739
ispF	0.037	1.0
hslO	-0.375	0.459
surA	-0.15	0.673
tyrB	0.301	0.086
ppiC	-0.033	1.0
ygfZ	0.245	0.278
ycfM	-1.883	0.087
acrB	-0.211	0.618
tsx	0.393	0.317
trg	1.007	9.359e-10
ybiT	-0.663	0.104
ygdH	0.271	0.366
yuaX	2.665	0.00082
slyD	0.16	0.365
glmM	0.062	0.77
mprA	-0.341	0.227
rplB	-0.088	0.245
cspD	1.344	0.0001036
pmbA	-0.098	0.642
groL	0.16	0.005
purB	-0.063	0.356
manA	0.17	0.665
rho	-0.186	0.109
rpsT	-0.173	0.115
adk	-0.107	0.85
ppc	-0.057	0.408
rplS	-0.283	0.008
traT	0.549	8.404e-05
hisS	-0.016	0.672
fliC	0.568	0.0
ybeZ	0.06	0.88
yjgD	-0.078	0.675
proA	0.406	0.125
hslU	-0.237	0.208
ihfB	0.326	0.311
infB	0.06	0.498
wrbA	1.213	0.033
pyrG	-0.112	0.278
rplF	-0.142	0.082
aroF	-0.183	0.328
trpB	-0.198	0.53
nlpB	0.234	0.104
gst	0.127	0.821
nmpC	0.281	0.0001692
ecnB	0.747	0.019
narL	-1.137	0.033
udp	0.641	0.116
hupA	0.236	0.0006642
pepB	0.531	3.023e-05
yqjI	-1.107	0.044
metH	-0.026	0.79
rbsC	0.771	0.003
fabH	0.064	1.0
rpsB	-0.2	0.006
rlmN	1.943	0.004
cysK	-0.191	0.0002204
rpsD	-0.177	0.006
kdpC	0.036	1.0
nlpA	-0.021	0.713
flgL	0.642	0.009
lptB	0.124	1.0
tufA	-0.046	0.487
pdxH	0.176	0.551
thrA	-0.202	0.0003142
secB	0.385	0.006
ushA	0.889	0.131
nuoF	0.102	0.597
gsiB	-1.526	0.567
tpiA	-0.122	0.213
rplL	-0.091	0.635
ahpF	0.056	0.991
thrC	-0.191	0.001
rpsP	-0.32	0.014
aroA	-0.446	0.017
flgN	0.33	0.048
sdhA	0.221	0.003
rpsQ	-0.098	1.0
slyB	0.304	0.147
atpD	0.083	0.063
ydjA	-0.465	0.308
galK	-0.287	0.003
rbsD	0.852	0.002
aroG	-0.389	1.165e-06
grpE	0.087	0.652
yjcD	-0.596	0.387
iscS	0.33	1.484e-05
leuA	0.142	0.214
rpoC	0.059	0.17
sucB	0.174	0.098
gcvP	0.091	0.54
leuD	0.126	0.152
iscR	0.334	0.07
metQ	0.188	0.001
ybiC	0.281	0.041
pepP	0.64	0.039
ompX	-0.731	0.0001105
hflK	0.582	0.006
rpoA	0.022	0.808
hemL	-0.144	0.264
glnA	-0.374	5.231e-06
infC	-0.015	0.894
lpdA	0.211	0.0001483
nrdA	0.178	0.157
rplR	-0.571	0.073
efp	0.185	0.867
aspS	-0.103	0.278
ycgK	0.478	0.122
uspF	0.671	0.404
trxA	0.071	0.64
metE	-0.289	6.292e-11
cysS	0.273	0.333
eda	-0.309	0.244
metL	0.058	0.665
oxaA	0.048	1.0
ydiJ	0.144	0.88
flgE	0.224	0.051
purH	-0.229	0.018
damX	-0.105	0.699
ycfD	-1.12	0.171
alaS	-0.136	0.472
acrA	-0.043	0.957
mdh	0.161	0.0004276
corC	-0.084	1.0
ackA	0.143	0.215
rpmG	-0.206	0.243
fumA	0.63	8.63e-09
rpmF	-0.329	0.077
ybgF	0.066	0.739
yjjK	-4.155e-05	0.998
yihD	0.597	0.432
pyrE	-0.073	1.0
rpoB	0.031	0.206
trmB	-0.118	0.54
nuoG	0.063	0.696
potF	0.012	0.901
gpt	-0.006	1.0
hupB	0.592	0.003
acs	1.898	0.0
melA	1.163	0.004
pal	-0.255	0.007
bfr	0.306	0.745
fadB	1.812	8.993e-14
rpsR	-0.035	0.972
atpG	0.234	0.045
pepD	0.184	0.084
rdgB	-1.752	0.615
ftsY	0.06	1.0
ftsZ	0.042	0.853
ilvA	-0.023	0.81
gltJ	0.662	0.069
rpsF	-0.361	0.003
glcB	1.197	4.374e-06
ytfQ	1.036	0.013
mukB	0.056	1.0
ydjN	-0.319	0.006
yncE	0.162	0.652
hisJ	-0.018	0.852
ftnA	-0.26	0.142
srmB	-0.024	1.0
fkpA	0.224	0.187
yifL	0.115	0.912
proS	-0.155	0.058
ahpC	0.221	0.000869
artP	0.812	0.069
ilvC	-0.097	0.043
rpsI	-0.132	0.334
yeeX	-0.377	0.06
cysD	-0.273	0.084
aceF	-0.267	0.003
yjcH	2.419	0.00098
ppsA	0.658	4.056e-10
pepA	0.297	0.038
rplO	-0.227	0.023
gltA	0.402	5.957e-13
metG	0.06	0.712
arnA	0.056	0.972
yajG	0.053	0.659
hisF	0.123	0.942
grxB	0.31	0.457
trpD	-0.323	0.036
phoP	0.006	0.922
fliZ	0.586	0.006
lysS	-0.036	0.727
rpmB	-0.221	0.113
sucA	0.205	3.394e-05
yidA	-0.21	0.512
rne	-0.076	0.553
cysH	-0.099	0.461
accC	0.019	0.744
accD	0.216	0.357
yecJ	-0.037	1.0
mglA	0.756	2.512e-05
ppa	0.104	0.686
eno	-0.475	1.666e-06
glnB	0.044	1.0
yfcZ	-2.943	0.782
rplW	-0.12	0.412
glyA	-0.201	0.011
hldD	-0.092	0.562
dksA	0.388	0.032
grxC	0.111	0.565
ucpA	0.38	0.258
ilvH	-0.021	0.977
prs	0.148	0.04
argE	-0.131	0.289
nusA	0.032	0.987
arcA	0.572	4.778e-05
yfeX	0.182	0.342
rplC	-0.277	0.023
nlpD	-0.106	0.976
mtnN	0.002	0.792
can	-0.017	0.873
yrbD	0.346	0.344
rpmD	-0.121	0.536
ydgA	-0.185	0.494
thrS	-0.135	0.19
frr	-0.006	0.917
ilvB	0.863	0.02
erpA	-0.137	0.575
fumC	0.686	0.002
leuC	0.111	0.14
sodB	-0.052	0.334
artI	0.21	0.162
gltL	0.687	0.004
dut	-0.238	0.39
hscA	0.152	0.709
ygfY	0.163	0.622
fklB	-0.021	0.865
folD	-0.224	0.214
yjeI	0.399	0.068
argC	-0.169	0.31
ydgH	0.254	0.067
yajQ	-0.145	0.401
mglC	0.372	0.444
accB	-0.02	1.0
ybdH	0.509	0.117
aceA	1.402	7.484e-06
engB	0.044	1.0
rpsC	-0.196	0.008
secA	0.025	0.817
glnH	1.193	1.23e-11
ndk	0.489	3.68e-09
rpsG	-0.2	0.0002034
dnaJ	-0.536	0.392
cheA	0.501	7.746e-09
minE	0.312	0.152
dnaK	0.004	0.908
yeiP	-0.186	0.241
rpmC	-0.036	0.693
gabT	1.354	0.062
metF	0.088	0.354
acpP	-0.678	0.497
argS	0.036	0.862
argD	-0.054	0.56
skp	0.138	0.108
pepN	0.534	0.23
lpxA	0.117	0.929
thiF	-0.073	0.919
crp	0.414	0.013
acnA	0.522	0.886
nagD	-0.189	0.998
rpoZ	0.061	0.928
mipA	0.061	0.965
yrbB	-0.052	1.0
cheY	0.339	0.012
fliM	0.405	0.111
cheW	0.303	0.018
nfnB	-0.2	0.979
fliA	0.355	0.111
pnp	0.127	0.059
ygiM	0.5	0.138
ilvG	0.15	0.36
clpB	0.081	0.544
cusC	-0.736	0.193
ghrA	0.155	0.681
yuaY	0.976	0.0005581
ldhA	0.225	1.0
glpK	0.237	0.598
rpmA	-0.135	0.234
fldA	-1.161	0.972
argA	-0.228	0.244
murA	-0.064	0.92
thiB	0.199	0.352
ycaR	0.164	0.702
basR	-0.086	0.956
yfbU	0.137	0.626
ftsE	-0.049	1.0
folE	-0.322	0.012
degP	0.638	1.715e-05
ydeN	1.283	0.019
apt	-0.055	0.893
flgH	1.346	0.033
tig	-0.053	0.219
leuS	0.011	0.761
gltI	0.987	1.732e-14
wzzB	-0.009	0.952
solA	0.21	0.404
tsr	0.254	0.0009111
yfgD	-0.007	1.0
yagU	0.051	1.0
gltD	-0.417	8.735e-08
rpsE	-0.07	0.485
atpH	0.137	0.272
yfcB	0.352	0.24
fabZ	-0.074	0.573
nrdB	-0.058	1.0
yfgL	0.258	0.096
greA	0.097	0.665
hisD	-0.212	0.084
yfbQ	0.325	0.26
tap	0.565	6.338e-10
fabI	-0.075	0.277
metI	0.045	1.0
rpsL	-0.165	0.577
rplA	-0.202	0.004
pheS	-0.215	0.131
rpsU	-0.187	0.164
fliG	0.231	0.158
pheA	-0.109	0.599
cyoA	-0.235	0.107
fabD	-0.027	0.753
yceI	-0.059	1.0
nusG	0.201	0.154
hldE	0.146	0.398
carB	-0.149	0.005
yhgF	-0.276	0.144
yhcB	0.229	0.092
artJ	-0.071	0.412
pyrH	-0.585	0.081
prlC	0.094	0.366
clpA	0.383	0.264
typA	-0.261	0.001
yqjD	0.582	0.487
galM	-0.185	0.045
purA	-0.359	4.499e-05
metB	0.355	0.061
pgi	-0.409	0.0003437
fliI	0.607	0.155
ribE	-0.054	1.0
zapB	-0.066	0.755
trxB	0.166	0.043
metA	0.377	0.066
atpF	0.121	0.26
rplJ	-0.033	0.668
mglB	1.482	0.0
asd	-0.263	0.001
trpS	-0.158	0.38
pepQ	0.312	0.037
purF	-0.408	0.012
yfdI	-0.079	1.0
lepA	0.03	1.0
gapA	-0.376	2.25e-09
fliN	0.083	0.99
rpsJ	-0.201	0.049
ptsN	-0.098	1.0
ssb	0.189	0.166
ilvI	-0.226	0.678
btuE	0.668	0.057
hsdM	0.369	0.617
ysgA	0.941	0.062
mreB	0.374	0.209
nfuA	-0.242	0.278
yhbJ	0.203	0.622
aspC	0.113	0.117
infA	-0.062	0.652
thiC	-0.03	0.851
rbfA	-0.059	0.835
aroC	0.544	0.111
purM	-0.198	0.175
btuB	0.07	0.75
serA	-0.735	3.571e-08
maeB	0.846	2.493e-07
cueO	0.237	0.442
rpsA	-0.12	0.017
ybjQ	0.321	0.33
serS	-0.123	0.32
sfcA	0.221	0.404
galT	0.177	0.562
pdxB	0.249	0.319
ptsG	-0.968	0.026
rbsB	1.413	0.0
clpX	0.08	0.63
nuoC	0.154	0.09
oxyR	0.112	0.756
dnaN	0.042	1.0
lacZ	0.535	0.0
avtA	0.071	1.0
dppC	0.337	0.148
pflB	0.243	3.007e-05
rplI	-0.334	0.0001802
rplT	-0.278	0.022
bglA	-0.05	1.0
hslV	-0.154	0.612
rplV	-0.196	0.002
fliF	-0.452	0.581
fliD	0.57	7.161e-08
fadA	2.184	0.005
purU	-0.239	0.09
sopB	0.411	0.204
argT	1.331	2.57e-11
lpp	0.003	1.0
tyrS	-0.099	0.755
livG	0.284	0.262
fusA	-0.039	0.319
livJ	0.524	9.168e-08
kdgR	0.261	0.438
argH	-0.387	0.001
lrp	0.124	0.219
icd	0.4	0.0
speA	-0.078	0.606
cysJ	-0.27	0.006
livK	-0.021	0.739
upp	-0.235	0.074
gltB	-0.428	1.465e-14
purL	-0.079	0.174
atpA	0.16	0.004
