protein	log2FC	p-val
ybiC	0.02	0.742
rplY	-0.716	0.0007508
gdhA	-0.765	0.0
glyA	-0.13	0.275
yaeT	0.469	0.002
ydiJ	-0.045	0.557
pspA	0.274	0.403
ygdH	1.258	0.003
leuS	-0.209	0.021
pepA	0.755	0.005
fabF	-0.771	0.063
atpF	0.234	0.103
skp	0.418	0.003
hslO	-0.029	0.849
eda	-0.136	0.449
proA	0.29	0.644
acs	3.062	0.0
rnb	-0.757	4.561e-05
dnaN	0.452	0.264
rbfA	-0.187	0.331
infA	-0.534	0.013
fliZ	1.182	0.00036
yibN	0.051	0.613
accC	-0.151	0.159
rpsN	-0.599	0.001
pntA	-0.378	0.0001048
ileS	0.072	0.946
zipA	0.23	0.467
metA	0.766	9.002e-05
glnS	-0.271	0.211
trxA	0.444	0.0002309
ilvG	0.033	0.872
gst	1.45	0.001
ycgK	-0.289	0.225
fadE	1.762	0.0004307
yjjK	-0.135	0.208
grxD	0.272	0.159
ybdH	0.766	0.062
lysS	-0.402	0.003
fbaA	-0.104	0.265
yfcL	-0.491	0.171
cheW	0.843	0.004
sodB	0.592	0.007
ygiM	1.69	0.002
fadL	2.58	4.985e-06
manA	0.24	0.427
cmk	-0.953	0.17
dapB	-0.468	0.003
purD	-0.24	0.161
rplR	-0.326	0.242
mreB	0.089	0.354
infB	-0.219	0.003
cspC	-0.318	0.327
katG	1.547	0.0
yfcZ	-0.633	0.508
rplV	-0.579	2.541e-11
aceF	-0.335	0.002
dnaJ	-1.891	0.056
yfgD	0.363	0.212
hisC	0.194	0.061
pgl	1.361	0.009
rpsJ	-0.863	8.072e-10
fbaB	3.047	0.003
livK	-0.218	0.005
hldE	0.511	0.028
rraA	0.926	0.078
fadB	2.862	2.747e-09
crp	0.934	0.0004115
fbp	0.045	0.503
rplB	-0.713	1.01e-08
cysS	-0.167	0.539
nuoC	0.396	0.019
cheY	0.827	1.112e-06
apt	-0.326	0.223
ygfY	0.235	0.512
folD	-0.084	0.951
yfeX	0.215	0.313
hemL	0.059	0.711
cysK	-0.137	0.028
rne	0.21	0.32
nusA	-0.111	0.172
manX	-0.508	0.011
hfq	0.592	0.182
ytfQ	2.846	0.002
yohN	0.715	0.014
aldA	3.202	0.0
ompA	-0.2	0.000136
ilvB	0.674	0.003
metE	-1.309	0.0
ilvH	0.38	0.305
lpdA	0.376	1.815e-07
rpoA	-0.046	0.849
yniC	0.045	1.0
rpsT	-0.734	3.241e-06
potD	0.306	0.029
lpxD	0.134	1.0
codA	-0.559	0.215
argG	-1.031	2.65e-05
ydjN	-0.473	0.001
rpsD	-0.824	0.0
traT	1.05	2.223e-05
frr	-0.035	0.484
hflX	0.26	0.617
ppa	-0.082	0.476
ppsA	1.144	1.998e-14
purA	-0.619	5.382e-07
suhB	-0.18	1.0
glyQ	0.288	0.614
fumA	1.322	5.858e-09
yceH	0.998	0.046
azoR	0.301	0.322
serC	-0.31	0.0003824
yeeX	-0.557	0.279
asd	-0.532	3.057e-05
fliD	1.528	7.245e-08
pheT	-0.328	0.006
mrp	-0.192	0.748
carB	-0.631	2.22e-16
ssb	0.301	0.14
mdh	0.659	0.0
purT	-0.254	0.331
nuoB	0.489	0.05
asnS	-0.517	6.941e-06
proS	-0.232	0.017
pykF	-0.966	2.109e-09
ubiE	0.947	0.565
metG	0.048	0.88
ydgA	0.065	0.874
tar	1.298	2.442e-13
rpsR	-0.169	0.298
thrA	-0.433	0.000275
ribH	-0.563	0.0008295
oxaA	0.123	0.712
accD	0.159	0.266
mukE	0.266	0.512
purH	-0.201	0.027
ahpC	0.721	0.0
yggX	0.54	0.027
flgL	0.938	7.825e-06
trmB	-1.393	0.006
cysP	0.143	0.017
cysD	-0.983	0.0001413
msrB	0.749	0.011
bcp	0.248	0.033
solA	0.66	9.702e-05
nuoF	0.526	0.0003924
ynfB	0.832	0.053
aspC	0.341	1.976e-08
cysI	-0.647	5.936e-07
deoC	0.889	0.023
hinT	0.602	0.007
pflB	0.705	0.0
rpsC	-0.581	6.978e-08
engB	0.531	0.097
mprA	0.162	1.0
diaA	0.478	0.197
ihfA	0.939	2.359e-06
can	0.156	0.264
engA	0.198	0.715
acnA	1.766	1.458e-07
talB	-0.071	0.756
purU	-0.594	0.002
srmB	1.005	0.027
degP	1.63	8.742e-07
purR	-0.067	0.513
aspS	-0.13	0.433
thiB	-0.117	0.301
nagB	1.478	0.016
carA	-0.75	5.311e-06
flgN	0.433	0.024
osmE	1.98	0.001
tsx	-0.061	0.643
cheA	0.846	0.0
gltI	2.159	0.0
rpmF	-0.649	0.0003248
hisB	0.296	0.054
rbsA	1.862	0.0
proQ	-0.337	0.057
tpx	0.522	1.082e-10
ffh	-0.365	0.164
sucC	0.905	0.0
trg	2.757	0.0
erpA	0.231	0.33
fliY	0.638	1.382e-05
ucpA	1.085	0.022
prs	-0.044	0.881
htpG	0.094	0.565
ilvM	-0.213	0.252
aroG	-1.139	3.952e-14
lacZ	4.95	0.0
lrp	0.216	0.109
dcyD	0.985	0.007
atpA	0.449	5.751e-14
sspA	0.252	0.279
ybgI	0.865	0.0005454
yjgF	0.566	0.168
btuB	0.048	0.883
glmM	0.164	0.767
maeB	1.515	3.073e-06
melA	4.468	9.586e-12
galE	-0.177	0.297
trpA	-0.64	5.272e-05
cstA	3.716	4e-05
copA	-0.275	0.238
tpiA	0.202	0.103
yfiF	0.103	0.844
yfiO	0.187	0.348
rpoC	-0.006	0.741
ilvI	3.509	0.001
artI	0.24	0.483
fabH	-0.296	0.128
ilvC	-0.369	2.576e-08
rpsL	-0.39	0.219
ndk	0.557	2.265e-09
acrA	0.395	0.154
metH	-0.219	0.109
accA	0.021	0.779
trmJ	-0.283	0.276
sucB	0.371	0.003
cysH	-0.171	0.355
gltX	0.004	0.9
murA	-0.041	1.0
argE	-0.516	0.019
rplD	-0.694	2.117e-05
eno	-0.676	6.559e-13
livG	0.206	0.304
cysA	-0.693	0.008
leuC	-0.108	0.544
fliG	1.153	0.003
dacA	-0.15	0.286
rpoZ	-0.27	0.276
tktA	0.139	0.45
cysN	-1.081	7.258e-10
pykA	0.894	8.309e-07
pheS	-0.27	0.151
luxS	1.185	0.018
thiH	-0.255	1.0
pckA	2.342	3.73e-08
katE	2.108	0.0001085
ecnB	2.611	0.00024
tyrB	0.513	0.002
prlC	0.28	0.07
icd	0.655	0.0
nadE	-0.019	0.949
rbsB	3.756	0.0
yliJ	0.152	0.996
purB	-0.371	0.255
metC	0.219	0.391
ygfB	-0.289	0.244
tsf	-0.559	6.729e-11
ycaR	0.649	0.107
ais	0.21	1.0
rpmE	-0.767	7.202e-07
rplQ	-0.602	0.008
hslU	-0.014	0.887
thiG	0.1	0.452
yedE	1.673	0.011
fliA	0.672	0.052
usg	0.57	0.156
gcvP	0.345	0.271
wzzB	-0.452	0.054
tap	1.281	3.797e-13
yiaF	0.201	1.0
yhjH	0.52	0.075
bfr	1.49	6.271e-07
galM	0.619	0.139
cusA	-1.518	0.047
rplK	-0.848	8.014e-08
frmA	-0.142	0.272
fumC	1.028	0.035
dcp	0.267	0.827
pgi	-0.232	0.052
tolC	0.278	0.052
ftnA	1.449	3.479e-05
modC	1.162	0.016
rplC	-0.804	9.467e-06
aroK	-0.471	0.021
thrS	-0.099	0.185
yraL	-0.153	1.0
glnA	-0.814	2.462e-05
dppF	0.666	0.101
ghrA	0.585	0.044
borD	-1.195	0.04
rho	-0.73	0.0009177
fabZ	-0.101	0.505
lpp	0.381	0.092
hflK	0.278	0.208
stpA	-0.288	0.036
rbsD	2.325	2e-05
tsr	0.315	4.722e-06
hisF	0.318	0.104
pepB	0.804	3.937e-08
mug	0.431	0.276
cydA	1.199	0.012
rpoB	0.046	0.193
speA	-0.053	0.46
thiF	0.04	0.683
ilvN	0.912	0.001
nudE	0.459	0.172
ybeD	0.575	0.008
yhcB	0.526	0.007
glnH	2.401	0.0
atpG	0.339	0.063
degQ	0.941	0.006
fklB	-0.083	0.889
metK	-0.378	7.91e-07
rplP	-0.635	5.545e-07
nfuA	0.147	0.5
yqjD	1.461	4e-05
ilvA	0.034	0.623
rplE	-0.654	0.0
clpB	0.622	1.782e-06
nuoE	0.137	1.0
secA	0.152	0.318
serA	-1.154	3.678e-05
efp	-0.156	0.447
thiC	-0.277	0.044
gltB	-1.002	0.0
pgk	0.073	0.182
leuB	0.114	0.679
rplN	-0.623	0.0001104
rplM	-0.794	0.0001438
slyB	0.524	0.013
yceD	0.043	1.0
deaD	0.015	1.0
moaB	0.98	0.022
hslV	-0.175	0.384
ompF	1.314	2.22e-16
ydfG	0.68	0.0001101
pifC	0.65	0.012
trpD	-0.883	0.0003501
zwf	0.211	0.187
tyrA	1.546	0.025
yncE	-0.812	0.0001066
lpxA	0.469	0.08
hisS	-0.213	0.032
nrdA	0.334	0.017
fkpA	0.59	0.009
nlpB	0.538	2.019e-05
yciT	-0.365	1.0
rplJ	-0.618	0.0003078
argD	-0.03	0.378
ptsI	-0.919	1.554e-13
modA	1.715	0.003
engD	-0.37	0.034
ompT	0.184	0.124
ompX	-1.205	0.001
rpmD	-0.671	0.0003399
gltL	1.548	0.00084
rpsU	-0.763	2.92e-05
yajC	0.846	0.008
uspF	2.059	0.00034
yhjJ	0.869	0.097
yihD	-0.092	1.0
glpK	3.791	6.262e-14
yeeZ	0.89	0.052
nfnB	-0.155	0.515
pepQ	0.916	1.121e-05
argB	-0.594	5.381e-05
rpsK	-0.568	5.636e-05
ndpA	-0.166	1.0
pepP	0.807	0.0006266
kdsB	-0.292	0.21
rplF	-0.453	7.251e-07
kdpC	-0.141	0.503
fis	-1.267	0.00094
nuoG	0.118	0.106
dppC	0.15	0.984
rpmC	-0.838	2.104e-05
hisJ	0.082	0.241
rpsA	-0.519	0.0
pssA	0.847	0.072
gapA	-0.425	1.738e-10
acrB	0.482	0.072
ppiC	0.326	0.52
hflC	0.245	0.405
yahK	2.299	0.005
metF	-0.302	0.003
udp	1.435	2.787e-06
hupA	0.753	2.828e-10
yuaX	2.061	0.00038
ilvE	-0.444	0.0006686
damX	0.672	0.161
ppiD	-0.04	0.888
rplW	-0.691	0.004
ackA	0.344	0.0003997
minD	0.603	0.003
flgE	0.913	0.0004843
argA	-0.266	0.33
pyrH	-0.276	0.204
yajG	0.551	0.005
gshB	0.191	0.613
acnB	1.318	0.0
rcsB	0.181	0.276
gnd	0.217	0.003
argI	0.209	0.1
pntB	-0.443	0.002
yifE	0.183	0.288
secG	-0.382	0.123
gcp	-0.822	0.323
hisD	0.004	0.925
cspD	2.633	2e-05
rpmA	-0.004	0.05
purF	-1.232	0.004
metL	-0.16	0.716
pyrD	-0.414	0.112
leuD	-0.07	0.075
hisH	-0.038	1.0
pmbA	-0.372	0.189
ilvD	-0.079	0.272
ybiS	-0.563	0.152
nlpA	-0.27	0.074
hns	0.821	5.389e-11
xthA	0.245	0.366
mglB	3.613	0.0
cysC	-1.135	0.005
sthA	1.441	9.173e-09
cpxR	0.904	0.006
gltJ	1.562	0.006
yrbD	-0.314	0.314
pyrG	-0.597	0.0002506
ompC	2.195	0.00014
agp	1.839	8e-05
arnA	-0.372	0.18
grcA	-0.431	0.092
fabA	-0.105	1.0
purM	-0.289	0.034
minE	0.456	0.011
lysC	0.214	0.0007907
atpC	0.276	0.195
glk	0.506	0.116
argS	0.052	1.0
fdx	0.185	0.317
pta	0.411	0.031
groS	0.319	0.091
thiM	-0.725	0.087
ycgR	0.65	0.001
fadA	2.354	2.275e-07
aroB	1.003	0.002
phoP	0.545	0.053
manZ	-0.077	1.0
aphA	2.049	0.004
pheA	0.002	0.84
fusA	-0.399	0.0
aceA	2.159	0.0001837
glgA	0.783	0.0009599
rpsB	-0.733	3.331e-15
rplI	-0.611	1.576e-09
prfB	0.066	1.0
ycfD	0.788	0.084
psd	0.552	0.101
lon	0.151	0.12
glcB	0.577	0.053
greA	0.306	0.319
thrC	-0.083	0.143
sucA	0.238	3.062e-07
atpH	0.314	0.016
wrbA	1.566	0.015
yjhC	2.725	0.004
yhgF	-0.333	0.297
trpE	-0.764	0.052
ahpF	0.472	0.029
metQ	0.366	1.543e-07
pepD	0.317	0.017
mdoG	0.023	1.0
livJ	0.938	8.882e-16
elbB	0.953	0.003
purC	0.274	0.005
rplX	-0.776	0.04
clpA	0.498	0.128
yraP	1.031	0.009
ispG	-0.176	0.718
thiE	0.302	0.437
fabD	0.171	0.088
gmhA	0.613	0.062
yrbB	0.067	1.0
leuA	0.015	0.691
rpsP	-0.405	0.668
rdgB	-0.069	1.0
yhbY	0.281	0.399
secB	0.456	0.002
ghrB	0.172	0.584
secD	0.188	0.57
serS	0.182	0.349
hemX	1.937	0.043
yecJ	3.517	0.003
grxB	1.644	0.004
yfbQ	0.019	1.0
guaB	-1.015	1.899e-07
rpmI	-0.798	0.00014
proC	1.256	0.011
tyrS	-0.089	0.656
btuE	1.661	0.011
rplO	-0.629	4.431e-06
rpsS	-0.606	0.005
gcvT	1.106	0.008
iscR	0.402	0.009
prfC	-0.508	0.163
ybeZ	0.056	0.903
mglA	2.754	0.00034
dps	1.964	0.009
murE	0.03	1.0
gltA	1.073	0.0
guaA	-0.869	1.266e-06
mtnN	0.164	0.555
pqqL	0.517	0.092
yhjE	0.999	0.332
hupB	1.307	0.002
pnp	0.109	0.116
galU	0.313	0.025
rplT	-1.157	0.002
crr	-0.073	0.922
arcA	1.031	1.546e-08
argT	2.288	1.672e-13
ftsZ	0.274	0.029
pdxH	0.532	0.035
rpoD	0.446	0.009
actP	3.494	0.001
adk	-0.329	0.412
sfcA	0.379	0.069
rpsG	-0.636	0.0
rbsC	2.244	0.005
groL	0.294	9.975e-09
yjcD	0.332	0.817
panB	-0.322	0.142
dksA	0.333	0.036
artJ	-0.077	0.49
ispF	0.515	0.562
nlpD	0.339	0.539
rplL	-0.613	0.0007966
rplS	-0.724	2.36e-05
fur	0.258	0.026
gpt	-0.545	0.173
argC	-0.258	0.593
rcsF	0.776	0.105
yfbU	0.486	0.038
sstT	0.919	1.0
zapB	-0.081	0.699
rpmG	-0.523	0.004
rpsH	-0.601	1.29e-05
oppA	1.471	0.0
qor	1.9	0.002
deoD	0.34	0.028
clpX	0.092	0.485
aroA	-0.767	0.003
gpmA	0.218	0.072
sdhA	0.527	3.974e-11
argH	-1.047	1.215e-09
glyS	0.023	0.617
alaS	-0.157	0.353
fliC	0.969	0.0
