protein	log2FC	p-val
gnd	0.882	0.0
yhfA	0.842	0.024
yahO	3.2	0.00046
kdsB	0.049	1.0
yfcB	0.761	0.022
prfB	-0.317	0.201
cysM	-0.576	0.012
yfgM	-0.015	1.0
aldA	-0.553	5.83e-08
hsdM	-1.133	0.048
fliA	-2.486	0.00036
psd	0.666	0.065
glnH	0.137	0.196
panC	0.271	0.257
suhB	-0.228	0.871
fbaA	0.141	0.137
folE	0.16	0.393
cpxR	0.755	0.003
rffA	0.095	0.967
dut	0.04	0.851
accB	-0.171	0.133
ispF	0.358	0.218
carB	-0.118	0.053
gst	1.195	0.004
allR	0.692	0.076
glyQ	-0.455	0.082
yceI	0.922	0.014
rpsI	-0.819	0.0002782
minE	0.793	0.012
tktA	-0.358	0.005
hupB	-0.11	0.82
srmB	-1.002	0.174
ilvI	0.594	0.071
cheZ	-3.438	2.728e-09
ybiC	0.438	0.01
potD	0.308	0.013
prlC	0.21	0.551
htpG	-0.264	0.022
yggX	-0.03	1.0
dksA	-0.029	1.0
cydA	1.148	0.005
grxB	1.242	0.006
infB	-0.327	1.294e-05
alaS	-0.147	0.361
cusR	0.459	0.259
secA	-0.424	0.02
hisJ	-0.082	0.433
lpxD	-0.085	1.0
ygaU	4.019	0.00016
fadB	0.06	0.87
cysE	0.453	0.177
yuaX	-0.393	0.284
fliH	-1.596	0.011
yihI	-0.337	0.209
trg	-1.628	2.109e-05
cysB	0.745	0.082
yihD	0.583	0.028
metH	-0.07	0.67
mtlA	-0.005	1.0
ydfG	0.456	0.003
pepA	0.26	0.251
mglB	-0.462	0.005
upp	-0.729	0.0004818
accC	-0.242	0.069
pifC	-0.35	0.361
hemL	0.136	0.333
hemN	0.4	0.266
ybgF	0.022	1.0
yjgF	-0.26	0.345
ompC	4.749	0.0
yceD	-0.074	0.848
atpA	-0.133	0.019
nifU	-0.365	0.059
yliJ	1.042	0.078
ffh	-0.105	0.685
acnB	-0.186	0.002
galM	-0.294	0.033
codA	-0.938	0.0001033
metF	-0.223	0.015
rpsK	-0.683	7.765e-06
trpA	-0.285	0.063
traT	0.276	0.264
speD	-0.307	0.34
ompT	-0.085	0.483
glyS	-0.187	0.145
hslV	-0.057	0.805
sfcA	-0.101	0.887
moaC	1.593	0.001
hisF	1.391	0.0001738
gltL	0.176	0.504
rne	-0.54	0.038
rnb	-0.499	0.001
accA	-0.097	0.967
glpD	-0.294	0.452
rpsL	-0.565	0.001
pntB	0.583	1.425e-05
pntA	0.65	5.003e-06
pepB	-0.092	0.749
purM	-0.708	0.001
cysI	-0.918	1.179e-11
uspA	0.546	0.015
rsmC	-0.019	1.0
pheA	0.592	0.11
yrbD	0.156	0.417
yibL	0.194	0.752
fliZ	-2.275	0.001
rbsC	-0.386	0.336
yhcB	0.412	0.0005542
carA	-0.18	0.032
uspF	0.279	0.504
engD	-0.649	0.0001265
dacA	-0.059	1.0
adhE	0.408	0.0001731
degP	0.737	2.988e-06
livJ	0.456	5.162e-07
nlpD	0.531	0.054
clpX	-0.073	0.777
serC	0.722	1.839e-11
kdsA	0.272	0.346
yhbS	0.858	0.061
dapD	0.74	4.4e-12
yraL	-0.15	0.846
tyrS	0.157	0.21
gor	0.193	0.484
pepP	0.548	0.052
osmC	3.247	4.673e-10
ytfP	0.456	0.11
arnB	0.62	0.0009643
yrbF	0.292	0.445
osmY	0.639	0.699
asnS	-0.29	0.006
argA	0.451	0.035
thiB	0.001	0.958
zwf	0.444	0.013
rpsP	-0.302	0.665
rplT	-0.624	0.005
htpX	0.161	0.7
lrp	0.704	1.649e-05
nadE	0.948	4.255e-07
mdoD	0.063	0.775
tetR	-0.077	0.845
glnA	0.076	0.22
sdhA	-0.57	9.679e-08
yibN	-0.316	0.039
aceA	0.643	0.051
apt	-0.652	0.013
rplO	-0.579	2.384e-06
fliC	-4.001	0.0
yicC	0.034	0.634
yfiO	0.226	0.566
ychN	-1.026	0.187
pta	0.084	0.366
yfdH	-0.377	0.184
infA	-0.633	0.003
thiM	0.004	1.0
yfgL	0.017	0.928
iraP	1.962	0.002
proQ	-0.145	0.579
fadE	0.77	0.017
pmbA	0.068	0.92
sodB	0.108	0.527
valS	-0.192	0.037
galU	0.228	0.105
ompA	0.526	9.167e-12
yajQ	-0.115	0.497
aspS	-0.098	0.555
yhgF	-0.569	0.014
rpmG	-0.68	0.015
rplS	-0.671	0.002
metN	0.05	1.0
thiF	0.375	0.063
fdx	0.076	0.839
gpmI	0.072	0.408
manA	-0.4	0.29
efp	-0.518	0.025
ftnA	0.397	0.005
argE	0.547	1.033e-05
rpoB	-0.065	0.559
nuoF	0.284	0.198
purD	-0.554	0.131
yaeT	-0.076	0.466
dppA	-0.691	4.576e-08
pspA	0.314	0.349
lptB	-0.291	0.157
grxC	0.502	0.007
rpoA	-0.22	0.000866
pncA	-0.096	1.0
uvrD	-0.337	0.329
pepQ	0.61	0.024
cheY	-1.828	0.0003516
cmk	0.317	0.447
fliD	-4.553	2.566e-10
yraM	0.136	0.823
bfr	1.265	0.044
btuB	-0.207	0.23
wzzB	-2.267	0.004
leuS	-0.356	0.011
purB	-0.269	0.191
putP	-0.409	0.225
ybeD	0.443	0.447
tsx	-0.947	0.01
rpsB	-0.707	1.332e-14
nfnB	0.329	0.618
artJ	0.589	2.25e-07
ybbN	0.17	0.198
yfiF	0.539	0.052
yqjD	2.513	0.00036
glk	-1.065	0.037
fliF	-2.289	0.0002139
rpsA	-0.553	6.35e-14
rpsD	-0.567	5.543e-11
rpsG	-0.571	2.498e-11
fabG	0.109	0.596
iscS	0.331	0.065
rng	0.048	1.0
yfcZ	-0.394	0.265
pdxH	0.058	0.904
yeeX	0.408	0.004
trmJ	-0.104	0.802
pflB	0.313	0.003
mukB	0.285	0.419
ydhR	0.968	0.037
asnB	1.089	5.055e-07
fusA	-0.386	6.661e-15
fabD	0.305	0.008
hisB	1.308	7.408e-09
erpA	-0.121	0.567
prfC	-0.403	0.137
pgk	0.13	0.012
rplD	-0.654	3.063e-07
kdpD	0.186	1.0
dapB	1.713	5.363e-09
yhbJ	0.6	0.029
cyaY	-0.477	0.218
rplB	-0.785	1.594e-09
dcp	0.226	0.545
ycgR	-3.628	4e-05
manX	-0.314	0.178
cysA	-0.554	0.009
ackA	0.045	0.639
rbsD	-1.091	0.003
ghrB	1.052	5.776e-06
rpoN	-0.048	1.0
aroA	-0.137	0.303
ppiB	0.867	0.137
yfbU	0.774	0.0009499
metE	-0.793	0.0
ilvD	0.529	1.752e-11
ompX	0.415	0.015
ilvE	0.338	0.0001022
gltD	-2.195	0.0
arnA	0.689	0.0004166
metB	0.0007118	1.0
gshA	0.582	0.234
solA	0.51	0.0005651
dnaN	-0.17	0.899
purA	-0.012	0.428
sopA	0.374	0.969
ilvC	-0.936	2.665e-15
mglA	-0.526	0.196
deoD	-0.187	0.198
yrbB	0.186	0.444
mgsA	0.009	1.0
pal	-0.21	0.082
yhbH	1.152	0.022
hisH	1.012	0.005
ybaB	-0.378	0.199
rcsF	1.422	0.019
ftsZ	0.239	0.049
pyrD	-0.652	0.05
cusA	-0.566	0.147
ybcJ	-1.073	0.015
yggE	1.12	0.017
aceF	0.566	6.319e-12
glmS	-0.451	3.793e-06
stpA	-0.478	0.22
metG	0.19	0.148
dnaK	-0.225	7.488e-05
argG	0.433	3.609e-05
selB	-0.808	0.045
pheT	0.294	0.001
degQ	0.475	0.166
ppc	0.89	0.0
tolC	0.41	0.000906
pepN	0.23	0.226
kdgR	-0.306	0.232
hflK	-0.056	0.791
ahpF	0.244	0.334
guaC	1.046	0.032
betB	0.408	0.98
purL	-0.498	6.052e-07
rplP	-0.651	1.289e-06
trxA	0.515	1.617e-06
glnS	-0.363	0.035
gpmA	-0.13	0.489
rpsS	-0.531	0.002
gpt	-0.235	1.0
crp	0.459	0.269
rplV	-0.538	7.905e-14
clpA	0.65	0.009
fabB	0.439	0.024
guaA	-0.795	3.452e-07
lepA	2.18	1.0
nlpB	0.411	0.002
fabI	0.073	0.747
murA	-0.089	0.651
modC	-1.711	0.008
surA	0.371	0.035
nagZ	0.514	0.186
clpB	0.621	7.189e-09
rbsA	-0.193	0.695
hupA	0.537	5.636e-06
ilvM	0.054	1.0
corC	-0.279	0.432
copA	0.174	0.474
aroG	0.045	0.597
nrdA	0.097	0.625
ygiF	0.288	0.516
arcA	0.024	0.705
pyrC	-0.283	0.496
fhuA	-0.248	0.829
rbsB	-0.297	0.0001087
livK	-1.426	2.152e-05
gltX	-0.042	0.856
pfkB	1.132	0.032
rcsB	0.044	0.985
flgK	-1.823	0.003
gshB	0.363	0.215
yajC	0.12	0.224
map	0.851	0.303
ptsG	-1.051	6.586e-06
fbp	-0.223	0.343
katE	1.174	0.028
yeiP	-0.92	0.009
yceH	1.242	0.000118
hslO	-0.381	0.183
oppA	0.708	1.231e-08
gltA	0.397	6.393e-12
oxyR	0.604	0.008
yicH	-0.055	1.0
ycgK	0.467	0.062
atpH	-0.144	0.209
rpsU	-0.769	2.543e-06
acnA	1.288	0.0003636
cysP	-0.401	0.45
pgm	0.593	0.042
icd	0.176	0.0002182
rpsC	-0.561	1.779e-06
pepD	0.19	0.186
yfgD	-0.937	0.104
gltB	-2.205	0.0
trxC	-0.115	1.0
purF	-0.666	0.015
mipA	0.019	1.0
actP	0.26	0.674
ynfB	0.396	0.172
thyA	0.213	0.77
rpmH	-0.414	0.086
fabZ	-0.308	0.005
maeB	-0.094	0.436
hisD	0.996	9.753e-07
pykF	-0.328	0.007
yidA	0.255	0.117
avtA	0.345	0.461
trxB	0.467	6.017e-05
rplY	-0.43	0.009
rplN	-0.481	0.001
crr	0.359	0.0009373
panB	-0.293	0.138
rplM	-0.663	0.002
fumA	-0.333	0.003
eda	0.076	0.793
recA	-0.102	0.247
aceE	0.468	6.026e-13
hisA	0.906	0.015
aer	-0.871	0.095
ecnB	4.153	2e-05
ptsI	0.146	0.154
dld	0.128	0.909
nuoG	-0.537	0.559
purT	-0.928	0.015
atpF	-0.296	0.058
ahpC	0.302	1.654e-05
prs	-0.135	0.212
hinT	0.564	0.055
yfcD	-0.169	0.697
uspE	1.249	0.0007039
tyrB	0.705	0.001
dppC	-0.872	0.047
trpE	-1.926	0.002
nuoC	-0.094	0.48
purH	-0.522	4.925e-06
gyrB	-0.003	0.889
ilvH	0.284	0.408
rpoD	0.075	0.651
greA	-0.406	0.04
gmhA	0.009	1.0
acrA	-0.23	0.252
rpsH	-0.6	0.0001891
argB	1.027	5.073e-08
dapA	-0.117	0.985
rplE	-0.587	1.603e-08
gltJ	0.028	1.0
serS	0.154	0.389
rplC	-0.737	2.414e-06
murE	0.304	0.282
tufA	-0.513	1.332e-15
dcyD	0.044	0.87
ompF	0.536	1.419e-07
cysJ	-1.01	4.324e-12
nfuA	-0.148	0.289
slyA	0.575	0.07
purE	-0.184	0.857
tpx	-0.376	5.934e-05
rplI	-0.639	1.497e-08
grxD	0.29	0.034
tpiA	0.235	0.035
aspC	0.103	0.122
mprA	-0.187	0.771
ilvA	0.449	9.224e-07
cstA	-1.531	0.014
trpS	0.455	0.008
thiH	-0.22	0.956
zapB	0.004	0.953
rpmA	-0.704	0.032
leuB	0.273	0.002
argD	0.716	6.318e-08
nmpC	-1.552	0.0
frr	-0.223	0.222
glmU	-0.133	0.622
glgA	1.367	0.005
sucD	-0.499	1.827e-09
csrA	-0.226	0.795
rplA	-0.781	5.462e-14
moeA	0.144	0.848
acpP	0.39	0.328
metA	1.06	1.991e-08
tig	-0.462	7.983e-10
infC	0.162	0.075
leuD	0.372	0.003
cysK	-0.05	0.599
glcB	-0.841	0.075
pnp	-0.163	0.435
hisC	1.257	1.455e-06
talB	-0.109	0.416
rpoC	0.119	0.031
lpxA	0.013	1.0
gabT	1.12	0.006
gsiB	1.369	0.009
pckA	-0.665	0.0009357
hldE	0.46	0.313
accD	-0.554	0.206
tolB	0.47	0.003
tolQ	0.133	0.949
sopB	-0.336	0.35
pykA	0.128	0.3
livG	-1.092	0.072
ycfD	-0.145	1.0
secB	-0.298	0.029
rpsN	-0.8	0.028
ygiM	0.305	0.405
sufC	-0.58	0.716
gyrA	0.231	0.291
rplQ	-0.482	0.017
rpmE	-0.833	1.173e-06
ppsA	0.027	0.599
hflC	0.067	1.0
cysN	-0.887	0.0004117
tsf	-0.425	9.707e-11
yncE	-0.031	0.759
atpD	-0.154	0.023
pfkA	-0.377	0.129
grcA	0.369	0.058
yhbY	-0.239	0.381
minD	0.513	0.003
glnB	0.28	0.173
arnC	-1.842	0.007
lacZ	-1.573	8.194e-09
engA	-0.02	1.0
argI	1.176	1.147e-05
gcvP	-0.514	0.151
fliG	-2.744	2.786e-05
cysD	-0.906	0.007
glpQ	0.338	0.25
grpE	-0.82	0.0001782
mdoG	0.144	0.786
rplR	-0.668	0.007
atpG	-0.104	0.436
argC	0.842	0.005
mdh	0.484	2.207e-13
polA	-2.559	0.069
metC	0.635	0.087
flgN	-4.761	9.63e-08
sucB	-0.979	0.167
ybgI	1.0	4.394e-06
damX	0.318	0.164
nlpA	0.013	0.562
sucA	-0.51	1.599e-14
bcp	0.58	0.0004269
hflX	0.676	0.028
leuC	0.211	0.04
adk	0.294	0.084
metQ	-0.127	0.092
sspA	0.055	1.0
hldD	0.101	0.845
ribH	-0.222	0.123
zipA	0.255	0.221
ppiD	-0.104	0.276
acs	-0.698	2.442e-07
acrB	0.277	0.209
proS	-0.453	0.003
hns	-0.153	0.212
rpsF	-0.836	0.0005703
lysC	1.482	0.0
mtnN	0.509	0.011
cueO	0.028	0.741
oxaA	-0.561	0.055
argS	-0.022	1.0
hisP	0.224	0.327
rpsM	-0.741	4.792e-06
eno	-0.155	0.091
rpiA	0.384	0.213
yjjK	-0.34	0.0004689
nusA	-0.187	0.026
cirA	-1.905	0.014
yraP	0.708	0.044
yjcZ	-2.196	2.66e-05
yggS	-0.026	1.0
rplJ	-0.596	1.524e-05
flgE	-2.703	1.411e-06
mscS	1.626	5.616e-05
kdpC	-0.006	1.0
ydjN	0.131	0.574
rbsK	-0.842	4.583e-05
nuoI	0.164	0.882
yfeX	0.31	0.168
pheS	0.13	0.378
glmM	0.114	0.77
cspC	-0.049	0.25
thrS	-0.407	0.033
dhaK	0.633	0.076
rplK	-0.762	1.316e-08
gapA	0.199	0.004
ileS	-0.046	0.727
hisS	-0.104	0.255
metL	-0.213	0.871
yahK	2.364	3.059e-06
kdpB	-0.18	0.293
rpoZ	-0.158	0.581
gltI	0.076	0.439
lacI	0.493	0.089
nagD	0.191	0.671
tonB	-0.829	0.04
can	0.388	0.003
cysS	0.105	0.823
sppA	0.547	0.191
purC	-0.705	8.13e-07
rpmC	-0.603	0.0001899
metK	0.297	8.443e-05
usg	-0.101	0.752
cheW	-3.23	0.00014
bglX	0.04	0.701
mreB	0.012	1.0
ispG	0.179	0.692
atpC	-0.129	0.637
sucC	-0.315	0.0005487
skp	0.493	0.0002546
purU	-0.275	0.118
groS	-0.207	0.455
ilvB	0.315	0.17
dcrB	0.39	0.022
fadL	-0.197	0.971
lpdA	0.264	0.0006736
leuA	0.626	6.677e-08
elaB	3.344	0.00084
gdhA	-0.081	0.927
hslU	0.23	0.725
asd	1.617	0.0
rplL	-0.614	0.0003645
guaB	-0.746	9.196e-08
glyA	0.106	0.134
pgi	0.18	0.153
glpK	0.565	2.596e-07
