protein	log2FC	p-val
rpsN	0.006	1.0
xseB	-0.122	1.0
rpsG	-0.116	0.078
kdpB	0.319	0.064
rpsC	-0.178	0.028
dapD	-0.017	0.539
purR	-0.253	0.195
fabG	-0.003	0.902
panC	0.043	0.714
manA	-0.204	0.487
yncE	-0.09	0.418
srmB	-0.916	0.853
flgK	0.291	0.582
clpX	-0.046	0.465
hisF	0.525	0.003
fabA	0.058	0.951
galM	0.025	0.777
coaBC	0.267	0.482
fliD	-0.479	0.15
hupA	0.255	0.045
rpsK	-0.125	0.326
serA	-0.069	0.392
glgA	0.34	0.121
uxuB	-1.214	0.035
efp	-0.076	1.0
livG	-0.237	0.553
fkpA	0.002	0.943
traT	0.203	0.253
guaB	-0.182	0.173
yggL	0.053	1.0
yceH	0.12	0.579
thiD	-0.164	0.639
yjgF	0.017	1.0
yajC	-0.172	0.747
yjjK	-0.008	0.92
aceF	0.097	0.237
pepQ	0.238	0.155
degQ	0.274	0.218
nifU	0.016	0.954
yajG	-0.239	0.384
arnB	0.246	0.034
livK	-0.287	0.124
aroK	0.064	1.0
lolA	0.3	0.196
mglA	-0.131	0.909
oxaA	-0.041	1.0
rne	-0.085	0.858
sufC	-0.705	0.519
thiG	0.177	0.327
rpsD	-0.055	0.444
ilvB	0.132	0.674
cspE	-0.132	0.181
exbB	-2.037	0.062
glpK	0.343	0.0003672
ilvC	-0.156	0.045
glyQ	0.053	0.786
solA	0.026	0.863
ybaB	-0.254	0.294
grxB	0.448	0.119
talB	0.006	0.889
glcB	-0.014	1.0
ahpF	0.059	1.0
polA	-3.242	0.003
hemL	0.237	0.125
groL	-0.03	0.487
gshA	-0.008	1.0
cmk	0.085	1.0
aroG	0.009	0.823
ispF	0.397	0.214
folX	0.31	0.239
hisD	0.245	0.024
ppsA	0.07	0.405
rplQ	-0.024	1.0
tolQ	-0.068	1.0
grpE	-0.084	0.673
yhgF	-0.043	0.236
yhcB	0.321	0.023
rplM	0.058	0.838
gltI	0.239	0.014
tsx	-0.27	0.452
tsf	-0.095	0.21
osmC	0.862	0.003
rpmF	-0.148	0.276
ecnB	0.653	0.00092
cheW	-0.719	0.043
ychN	-1.512	0.047
borD	-0.165	0.309
carA	-0.063	0.433
cysA	-0.437	0.217
kdpC	0.268	0.353
yhjE	0.642	0.535
yjcZ	-0.435	0.134
yfeX	0.169	0.645
ytfP	0.067	1.0
ybjP	1.062	0.005
atpC	-0.11	0.588
dcyD	0.315	0.273
rplN	-0.071	0.918
pepD	0.062	0.682
rbsD	-0.576	0.034
purM	-0.193	0.194
nfuA	-0.029	1.0
fliZ	-0.218	0.661
minD	0.16	0.232
gltL	0.148	1.0
metG	-0.019	0.852
rpsE	-0.146	0.078
rpsS	-0.132	0.266
proC	0.889	0.043
dacA	0.058	1.0
cdd	0.638	0.075
tap	-0.55	0.013
glnA	0.171	0.011
apt	-0.314	0.293
mtnN	0.296	0.097
rpsL	-0.222	0.241
hldE	0.328	0.407
pdxJ	0.077	1.0
rplT	-0.203	0.265
pncA	0.604	0.691
cspD	-0.112	0.798
yraL	0.072	0.864
grxC	0.091	0.773
sucC	0.136	0.468
flgL	0.197	1.0
aroB	0.163	0.373
thrC	0.094	0.139
rbsK	-0.077	0.573
lysC	0.137	0.029
dksA	0.051	1.0
rplF	-0.057	0.311
gltA	0.084	0.19
ndk	-0.3	0.0002421
skp	0.122	0.451
hsdM	-1.237	0.047
gapA	0.067	0.271
metF	-0.153	0.155
uspG	-0.057	1.0
fur	0.202	0.394
ygiW	0.595	0.112
cysB	2.8	0.005
sucD	0.036	0.578
ompA	-0.026	0.614
dapA	0.06	0.856
hldD	0.109	0.519
cheZ	-0.663	0.041
arnA	0.296	0.033
pntA	-0.069	0.35
ldcA	0.13	0.99
pta	0.02	0.798
rpe	0.326	0.315
pifC	-0.129	0.686
ycfD	0.302	0.24
ftnA	0.249	0.046
rbsC	-0.407	0.275
trmJ	0.036	1.0
glnH	0.009	0.864
katE	0.536	0.097
hflK	-0.093	0.488
bfr	0.731	0.039
osmY	0.373	0.013
argA	-0.041	0.992
thiE	0.159	0.749
mukB	-0.168	0.886
folE	0.338	0.201
rplY	-0.092	0.711
uvrD	-0.002	1.0
pepB	0.054	0.975
metH	-0.205	0.136
cueO	-0.315	0.133
ilvG	-0.077	0.433
copA	-0.023	1.0
psd	0.366	0.296
leuD	0.058	0.537
gyrA	0.104	0.528
hisS	-0.052	0.731
minE	0.27	0.173
yicH	1.362	0.052
ompC	0.886	1.132e-09
ptsI	0.101	0.426
speA	0.008	0.599
iscR	-0.495	0.04
cysJ	-0.286	0.003
yggX	-0.002	1.0
frmA	-0.08	1.0
ilvI	0.063	0.996
ndh	-0.013	1.0
cysM	-0.148	0.524
icd	0.008	0.985
lepA	1.759	0.058
rpmE	-0.173	0.179
ygdH	0.032	1.0
gdhA	0.163	0.466
modC	-0.132	0.97
metB	0.063	1.0
rplB	-0.269	0.004
rpoB	0.009	0.646
yahO	0.557	0.042
yedD	-0.054	1.0
pepN	0.105	0.893
cysP	-0.066	0.984
ilvN	0.205	0.298
dapB	0.02	0.674
yrbF	0.065	1.0
tig	-0.134	0.058
fadA	-0.15	1.0
nrdB	0.027	1.0
murE	0.029	0.979
nrdA	0.138	0.359
cpxR	0.443	0.007
nmpC	-0.456	2.611e-05
asd	0.072	0.332
purE	-0.212	0.667
gmhA	-0.094	0.668
relA	-0.493	0.215
thrA	0.096	0.08
ileS	-0.258	0.298
ribH	0.036	1.0
serS	0.032	0.912
purF	-0.317	0.173
hisB	0.513	0.016
ftsZ	0.068	0.426
lacZ	0.024	0.485
pntB	-0.065	0.584
mipA	-0.072	0.704
dld	-0.307	0.5
rplR	-0.089	0.718
ilvE	-0.064	0.753
ybeZ	-0.127	0.804
fabH	-0.108	0.389
lacI	0.041	0.624
prs	0.057	0.571
fbaA	0.065	0.453
ilvH	0.135	0.62
argE	0.177	0.067
yhbJ	0.397	0.058
sodB	-0.132	0.593
ybgI	0.231	0.13
yraP	0.292	0.471
glk	-0.084	1.0
greA	-0.039	0.799
rpsQ	-0.13	0.384
cysI	-0.186	0.178
metE	-0.265	7.029e-11
ispG	0.068	0.87
adk	-0.126	0.437
fliM	-0.618	0.393
murA	0.113	0.427
fusA	-0.041	0.232
argS	0.032	1.0
gpmA	-0.032	0.949
fldA	-0.09	0.946
infC	-0.041	0.684
fliF	-0.066	0.73
kdsB	0.241	0.488
panB	-0.147	0.616
mog	-0.018	1.0
lpxA	-0.042	1.0
mukE	0.07	0.891
ackA	0.057	0.528
groS	0.059	0.529
gpt	0.489	0.675
mglB	0.112	0.439
cstA	-0.625	0.2
ompT	0.039	0.823
pdxK	0.667	0.377
pth	0.26	0.636
yihD	0.11	0.56
htpX	0.023	1.0
pdxB	0.064	0.989
zwf	0.123	0.286
sppA	0.301	0.545
oppA	0.188	0.049
arcA	0.058	0.61
pdxH	-0.031	0.944
rpmC	-0.256	0.099
dnaK	-0.007	0.958
phoP	0.302	0.435
moaB	0.291	0.219
pmbA	0.033	0.886
erpA	-0.158	0.397
stpA	-0.201	0.37
pgm	0.138	0.826
dppC	-2.092	0.218
asnA	-0.029	0.747
ynfB	0.19	0.496
yajQ	0.026	0.876
ybgF	0.003	1.0
csrA	0.066	1.0
ppiD	-0.04	0.675
fre	-0.807	1.0
aceA	-0.653	0.089
rpmG	-0.403	0.064
argI	0.224	0.079
guaC	0.44	0.187
cirA	-0.341	0.554
nlpB	0.267	0.025
mug	0.313	0.348
sucA	-0.075	0.1
hisJ	0.004	0.935
argB	0.167	0.224
fhuA	-0.081	0.846
panD	-0.075	0.698
thyA	-0.374	0.942
pflB	0.102	0.264
glmM	0.311	0.404
tufA	-0.09	0.268
ygiF	-0.334	0.366
ptsN	-0.259	0.692
fadL	0.111	0.699
tpiA	0.204	0.136
trpS	0.153	0.289
ydjN	-0.026	0.665
nusA	-0.059	0.401
hisC	0.225	0.054
cyoA	0.062	0.685
yfbT	-0.111	0.948
flu	-0.217	0.629
fliH	0.49	0.462
ptsG	-0.167	0.363
purH	-0.144	0.142
sspA	-0.073	0.884
rpsM	-0.142	0.2
rplV	-0.078	0.074
yggS	-0.011	1.0
asnB	0.153	0.253
rpsA	-0.118	0.044
rsmC	0.317	0.588
surA	0.019	0.713
rraA	0.363	0.084
iraP	0.427	0.252
secD	-0.076	0.8
nagD	-0.178	0.602
mdoD	0.052	1.0
btuB	-0.2	0.166
rplD	-0.091	0.436
engA	-0.064	0.629
acnB	-0.026	0.773
slyA	0.073	0.975
ydcF	0.377	0.381
gltD	-0.434	0.003
modE	0.195	0.722
nfnB	-0.144	0.791
mreB	0.149	0.437
usg	-0.035	1.0
hupB	-0.0006097	0.859
yceI	-0.077	1.0
gcd	0.214	0.449
yhbY	0.067	0.971
acnA	0.248	0.103
ilvD	0.067	0.23
grcA	0.279	0.069
thiB	0.061	0.803
leuS	-0.071	0.569
prlC	0.067	1.0
lgt	0.163	0.632
ycgK	0.143	0.456
pepA	0.073	0.524
yeeZ	0.233	0.317
accC	-0.222	0.144
hslV	0.019	1.0
yhbS	0.211	0.667
rpsJ	-0.245	0.031
sopA	-0.324	0.526
rplE	-0.107	0.028
yceF	0.566	0.165
glyS	0.024	0.786
trpA	0.033	0.675
pheA	-0.265	0.317
fabD	0.28	0.011
argC	0.309	0.136
putP	-0.327	0.245
pckA	-0.167	0.785
ybiT	-0.297	0.254
leuA	0.134	0.017
yeeX	0.28	0.401
livJ	0.011	0.906
yraM	0.217	0.6
nuoG	0.182	0.683
acpP	0.431	0.201
sohB	0.208	0.607
gltX	0.012	0.881
aroA	-0.077	0.644
rnb	-0.088	0.531
yaiE	-0.214	0.759
yaeP	-0.056	1.0
elaB	0.921	0.005
sucB	-0.125	0.75
metA	0.058	0.289
gor	0.134	0.867
atpD	0.002	0.877
yrbB	0.11	0.706
acrB	0.168	0.56
accD	-0.361	0.496
ais	-0.098	1.0
adhE	0.236	0.004
tas	0.803	0.056
manZ	0.213	0.536
htpG	0.074	0.538
tetR	0.291	0.177
ghrB	0.187	0.351
pyrD	-0.124	0.555
alaS	-0.187	0.368
yfiF	0.258	0.224
guaA	-0.014	0.777
mtlA	0.655	0.499
serC	0.057	0.153
nuoF	0.416	0.113
carB	-0.174	0.008
codA	-0.409	0.197
secA	0.001	0.924
infA	-0.238	0.068
nagZ	0.501	0.216
ybbN	0.141	0.56
fabZ	-0.026	0.697
sdhB	-0.098	0.432
fadB	0.094	0.803
dcp	0.086	1.0
eno	-0.013	0.93
rplP	-0.099	0.192
speD	-0.319	0.201
ybeD	0.636	0.17
rplL	-0.177	0.148
hisH	0.33	0.052
dut	0.104	0.829
pyrG	0.002	1.0
luxS	0.661	0.02
pgl	0.405	0.14
ompX	0.139	0.216
yfiO	0.191	0.346
purU	-0.168	0.472
argG	0.114	0.235
rpoZ	0.026	1.0
ycfP	0.311	0.214
yfcZ	0.004	1.0
dhaK	0.321	0.429
mqo	-0.226	0.513
fklB	-0.636	0.069
zapB	-0.044	0.576
tpx	-0.208	0.021
deoD	-0.141	0.516
crp	0.197	0.167
proQ	0.049	1.0
acrA	0.391	0.161
thrS	-0.116	0.577
glpD	0.122	0.591
maeB	0.064	0.849
cspC	-0.126	0.19
rplS	-0.137	0.298
nagE	-0.061	0.89
ybcJ	-0.519	0.153
yggE	0.357	0.171
fliC	0.325	0.001
lptB	0.059	0.881
sdhA	-0.115	0.058
galU	0.206	0.252
allR	0.079	0.965
gnd	0.199	0.0004146
thiM	0.059	1.0
pspA	0.348	0.268
kdsA	0.318	0.087
pheT	0.178	0.096
tyrS	-0.04	0.976
fumA	0.025	0.765
trxB	0.123	0.211
rcsB	-0.031	0.991
ppa	-0.218	0.099
pepP	0.304	0.189
dppA	0.006	0.749
arnC	0.537	0.132
pyrC	-0.433	0.225
eda	-0.086	0.703
rplO	-0.163	0.241
amn	0.271	0.168
acs	-0.154	0.072
ydiJ	-0.927	0.01
crl	-0.024	1.0
frr	-0.059	0.729
tktB	0.614	0.042
ffh	-0.03	0.615
ppc	-0.04	0.606
yifE	0.135	0.537
cysS	-0.181	0.352
rpoC	0.029	0.413
hisP	-0.106	0.748
frsA	1.221	0.229
upp	-0.238	0.067
grxD	0.014	1.0
flgE	-0.145	0.982
aspS	-0.071	0.584
ihfA	0.062	0.74
metK	0.059	0.401
leuB	0.084	0.283
sseA	0.34	0.498
moaC	0.457	0.223
rpsU	-0.155	0.31
rpsH	-0.238	0.067
msbA	0.012	1.0
glmU	-0.021	1.0
clpB	0.336	0.000244
lpp	0.073	0.395
tolB	0.299	0.037
nadB	-0.223	0.644
iciA	0.114	0.605
infB	-0.102	0.196
tktA	0.027	0.992
metC	0.077	1.0
btuR	-0.017	1.0
rplJ	-0.089	0.547
ahpC	0.124	0.114
accA	-0.049	0.574
yicC	-0.034	1.0
cysD	-0.169	0.269
tyrB	0.246	0.105
wrbA	0.48	0.005
lpdA	0.076	0.134
uspE	0.468	0.023
flgN	-0.926	0.057
argD	0.211	0.055
slyB	0.233	0.397
artI	-0.103	0.872
dcrB	0.211	0.431
artJ	0.113	0.382
ydfG	0.281	0.033
rng	0.55	0.336
accB	-0.043	0.923
pheS	-0.052	0.734
bcp	0.105	0.287
ssb	0.086	0.404
yfbU	0.259	0.035
ilvM	-0.231	0.309
moeA	0.151	0.734
katG	0.188	0.009
ompR	0.153	0.533
aceE	0.046	0.104
btuE	0.62	0.027
rho	-0.069	0.686
fliG	-0.478	0.296
tolC	0.297	0.014
aspC	0.115	0.105
ycgR	-0.844	0.02
lon	0.149	0.364
fabB	0.42	0.155
fis	-0.611	0.014
gcvP	-0.626	0.054
rpoA	-0.102	0.048
pgi	0.155	0.288
yaeT	-0.005	0.841
yebF	0.91	0.02
ybiC	0.062	0.933
engD	-0.121	0.274
tar	-0.302	0.031
yibL	-0.1	0.875
gpmI	0.185	0.16
hemN	0.039	1.0
potD	0.169	0.17
pykA	0.214	0.105
thiF	0.131	0.531
asnS	-0.064	0.549
metN	-0.025	1.0
gshB	0.048	0.788
rpoD	0.114	0.454
hflX	0.682	0.042
qor	0.211	0.298
yceD	0.109	0.727
leuC	0.139	0.534
prfC	0.039	1.0
ompF	-0.191	0.012
rpsT	-0.197	0.035
hns	-0.086	0.507
rbsB	0.176	0.03
cydA	0.406	0.02
purC	-0.283	0.016
degP	0.329	0.01
rpsF	-0.177	0.209
thiH	-0.653	0.158
glnS	-0.111	0.431
pnp	0.024	0.888
yeaD	0.017	1.0
hinT	0.322	0.185
fbp	0.114	0.75
nlpA	0.051	0.967
purB	-0.277	0.05
sfcA	-0.052	0.999
oxyR	0.056	0.981
uspA	-0.069	0.524
xthA	-0.141	0.882
nadE	0.207	0.151
nadA	0.279	0.93
ydgH	0.176	0.259
pncB	-0.102	0.96
fadD	0.285	1.0
purL	-0.079	0.29
nusG	0.033	0.917
crr	0.148	0.106
ppiB	-0.09	0.816
msyB	0.606	0.026
rplK	0.102	0.403
yfdH	-0.216	0.357
mdh	0.059	0.398
gltB	-0.373	4.129e-06
nlpD	0.087	0.601
purT	-0.331	0.134
actP	0.292	0.958
cyaY	-0.34	0.316
glpQ	0.173	0.158
pgk	0.135	0.048
thiC	0.146	0.68
purA	0.005	0.891
rbsA	-0.034	0.758
cusR	0.363	0.436
rpsB	-0.137	0.021
fliY	0.025	0.934
cysK	0.024	0.821
lysS	-0.224	0.051
atpA	0.087	0.383
ilvA	0.011	0.785
