protein	log2FC	p-val
polA	0.464	1.0
thiC	-0.144	0.624
ackA	0.039	0.597
trpS	0.317	0.11
iscR	0.006	1.0
grxD	0.403	0.002
tsx	-0.486	0.015
rpe	0.783	0.027
ilvH	0.188	0.715
yajQ	-0.225	0.243
cheY	-1.853	8.041e-08
putP	-0.056	1.0
guaA	-0.723	3.31e-08
pfkA	0.496	0.016
ppsA	0.094	0.511
grxB	0.744	0.758
pepQ	0.548	0.037
ybeD	-0.045	1.0
glnA	-0.091	0.393
hflC	0.325	0.053
purM	-0.47	0.011
rpsS	-0.341	0.156
lpdA	0.216	0.003
mioC	-0.008	1.0
acnB	-0.076	0.264
nagD	0.504	0.238
xthA	0.302	0.436
rplB	-0.468	0.0002716
nfnB	0.167	0.614
gmhA	0.201	0.413
stpA	-0.26	0.412
pepB	-0.195	0.305
mtlA	-1.107	0.276
fabI	0.029	0.714
nuoF	0.29	0.891
trxA	0.321	0.003
arnA	0.433	0.02
pspA	0.007	1.0
fliY	-0.225	0.122
ybgF	0.067	0.999
hldD	-0.026	1.0
icd	0.202	0.000451
cysN	-0.641	9.995e-05
cspC	0.048	0.627
infB	-0.208	0.014
mreB	-0.128	0.435
gapA	0.169	0.034
spr	0.307	0.697
rne	-0.293	0.104
thiJ	0.707	0.063
ydgA	0.947	0.015
degQ	0.78	0.002
sodA	-0.236	0.069
argH	0.861	0.006
glyQ	-0.43	0.281
purL	-0.283	0.005
fliG	-2.201	0.0001327
zipA	0.154	0.521
ybeZ	0.355	0.397
sopB	-0.236	0.483
rpsB	-0.482	5.63e-10
psd	0.243	1.0
gcvP	0.03	1.0
yfcZ	-0.345	0.369
rpsH	-0.264	0.051
minD	0.558	0.002
motA	-1.855	0.014
fliF	-1.694	0.000755
hisD	0.858	0.0004094
fliZ	-2.015	0.00026
purT	-0.492	0.013
fadL	-0.248	0.583
secB	-0.08	0.384
yrbB	0.13	0.638
yfiF	0.33	0.1
cysS	0.461	0.168
rpoB	-0.045	0.647
fbp	-0.332	0.091
aspS	0.019	0.889
rnb	-0.397	0.001
rpsL	-0.345	0.06
mdh	0.485	3.109e-15
kdgR	-0.167	0.562
manA	-0.165	0.764
ybiC	0.355	0.024
yjcZ	-1.809	0.004
elaB	2.477	0.00062
crl	0.494	0.002
rplM	-0.586	0.055
sucC	-0.372	1.734e-05
crr	0.282	0.002
bfr	1.378	0.01
atpF	-0.13	0.233
nrdA	-0.01	0.933
yajG	-0.219	0.278
glyS	-0.099	0.319
fliL	-0.978	0.091
ilvN	0.268	0.202
ilvE	0.415	2.834e-06
mdoD	0.103	0.775
cheA	-3.044	8.882e-16
deoD	0.009	0.773
allR	0.654	0.113
tolQ	0.254	0.589
fabH	0.25	0.106
yraP	0.621	0.075
katE	1.28	0.018
ispG	0.032	1.0
pgk	0.081	0.012
usg	-0.013	1.0
rpoA	-0.032	0.736
dhaK	0.355	0.216
hfq	-0.48	0.348
ybaB	-0.089	1.0
dut	-0.022	0.925
can	0.385	0.005
pal	-0.094	0.35
livJ	0.525	1.345e-09
cysP	-0.089	0.309
hisS	-0.088	0.517
leuB	0.242	0.009
guaC	0.651	0.09
valS	-0.187	0.031
copA	0.246	0.139
thiB	-0.03	1.0
fliD	-3.648	7.221e-13
cueO	0.262	0.238
rdgB	-0.194	0.636
rcsF	1.112	0.053
csrA	-0.1	0.964
mglB	-0.623	0.002
rplY	-0.333	0.033
cusB	0.019	1.0
rplN	-0.508	0.021
purU	-0.072	0.812
accA	0.032	0.348
modC	-1.533	0.017
gltB	-1.777	0.0
pflB	0.276	0.008
rraA	1.02	0.013
pifC	-0.401	0.233
fliH	-1.995	0.002
asd	1.644	0.0
nlpA	0.03	0.878
clpP	0.03	1.0
fbaA	0.128	0.325
hslO	-0.53	0.108
thrS	-0.141	0.286
pepA	0.56	0.012
acs	-0.535	9.398e-06
slyB	0.042	0.766
greA	-0.224	0.185
hisB	0.893	1.327e-07
guaB	-0.408	0.0009741
aspC	0.051	0.502
flgK	-2.001	0.007
yhcB	0.084	0.192
hisG	0.854	6.394e-07
infC	0.239	0.004
sppA	0.429	0.276
ppiC	-0.419	0.266
ompA	0.606	8.837e-14
mtfA	-0.016	1.0
yfgM	0.111	0.576
map	0.063	1.0
yuaX	-0.277	1.0
folE	0.103	0.37
leuA	0.455	0.0002096
trpB	-0.441	0.053
nmpC	-1.078	0.0
gpt	-0.593	0.161
yahO	2.686	0.00064
damX	0.225	0.309
gst	0.977	0.007
lysS	-0.252	0.003
lacY	-1.087	0.279
deoB	0.369	0.463
osmC	2.494	5.227e-06
metN	-0.211	0.38
serC	0.727	8.342e-12
yjgD	-0.399	0.062
ppiD	-0.028	0.548
yjjK	-0.283	0.015
galM	-0.213	0.139
ahpF	-0.143	0.608
yjgF	-0.375	0.09
hisI	0.473	0.207
tsf	-0.251	0.0003615
rpsG	-0.358	3.816e-07
rplC	-0.448	0.0008182
pgi	0.102	0.568
lpp	0.029	0.673
rplU	-0.456	0.029
thiF	0.246	0.182
pntB	0.699	1.05e-05
manZ	0.628	0.153
rpmE	-0.557	0.015
borD	-0.778	0.0008523
glnG	-0.118	0.878
rpmC	-0.354	0.062
gltL	0.126	1.0
fabG	0.135	0.417
purD	0.014	0.73
yraL	-0.175	0.668
pheA	0.809	0.048
ygiC	-0.197	0.572
fumA	-0.273	0.013
yohN	0.885	0.012
rpsF	-0.669	0.0003261
argT	0.445	0.011
dcrB	0.285	0.188
cpxR	0.365	0.058
asnB	1.003	4.511e-06
aroK	0.006	1.0
metB	-0.014	1.0
rpoC	0.101	0.253
cysI	-0.691	4.051e-07
ybcJ	-0.342	0.606
aceF	0.502	3.962e-09
glyA	0.221	0.006
pheT	0.135	0.045
ilvD	0.47	2.069e-09
lysC	1.462	0.0
ycaO	-0.353	0.329
yceI	1.069	0.021
speA	0.699	0.002
rplT	-0.374	0.054
iraP	1.949	0.005
purF	-0.334	0.272
dapB	1.652	6.651e-10
yeaG	1.591	0.003
aceA	0.776	0.094
udp	1.122	0.01
oxyR	0.594	0.005
lrp	0.43	0.144
frmA	0.095	0.698
gnd	0.742	0.0
panC	0.383	0.089
ihfA	0.676	2.404e-05
hisJ	0.000315	0.99
yecJ	-0.612	0.153
ftsZ	0.289	0.018
cyaY	-0.113	0.889
murA	-0.143	0.342
glnH	0.199	0.025
metA	0.966	1.081e-07
ptsN	0.509	0.355
manX	0.222	0.538
nlpD	0.447	0.204
dksA	-0.032	1.0
sucD	-0.453	4.324e-08
fur	0.073	0.848
amn	1.26	0.009
metL	0.295	0.264
grcA	0.15	0.454
gltI	-0.109	0.377
livG	-0.792	0.023
fdx	-0.142	0.559
moeA	-0.002	1.0
ndk	-1.071	5.924e-13
cstA	-0.512	0.102
nfuA	-0.049	0.617
prs	-0.183	0.078
rpsC	-0.409	7.86e-06
yncE	0.154	0.39
hisC	0.936	3.028e-05
alaS	-0.024	0.566
pstS	-0.783	0.38
mqo	-0.488	0.089
fklB	0.178	1.0
luxS	0.647	0.051
cirA	-1.19	0.104
ycgR	-2.744	0.00036
glmU	2.564	0.377
prc	0.257	0.443
gabT	0.429	0.364
folD	-0.42	0.245
yhfA	0.682	0.058
speD	0.057	1.0
nadE	0.765	2.122e-07
tig	-0.277	4.073e-05
hldE	-0.01	0.764
pyrD	-0.464	0.119
metG	0.196	0.301
mscS	1.305	0.001
minE	0.655	0.007
zapB	0.144	0.26
yahK	1.89	0.0004184
yibN	-0.315	0.03
livK	-1.078	2.503e-10
cysM	-0.498	0.026
topA	0.017	1.0
grpE	-0.525	0.012
ftsA	0.486	0.119
rbsA	-0.159	0.344
lpxA	0.093	0.903
yicH	-1.025	0.13
ompF	0.775	1.039e-09
ilvB	0.194	0.641
carB	0.104	0.048
ynfB	0.254	0.345
clpB	0.379	0.0001895
fadE	0.519	0.058
cusR	0.153	0.774
rpsE	-0.435	0.004
clpA	0.392	0.103
ecnB	3.547	2e-05
frr	-0.07	0.658
rpoZ	-0.139	0.713
yeiP	-0.803	0.036
tpiA	0.004	0.909
yeaD	-0.049	1.0
tufA	-0.396	6.578e-10
cysB	-1.734	0.053
yifE	-0.126	0.327
pdxB	0.084	0.854
yhbY	-0.284	0.084
fis	-1.017	0.703
eda	0.244	0.113
cheW	-2.454	6e-05
hsdM	0.154	1.0
ubiE	0.183	0.746
engD	-0.405	0.002
cspD	0.03	1.0
btuR	0.426	0.246
talB	-0.118	0.174
cysA	-0.127	0.577
panB	-0.106	0.804
pdxH	0.15	0.896
rplD	-0.587	2.256e-06
degP	0.456	0.003
metF	-0.02	0.677
yibL	0.364	0.379
hemL	-0.113	0.4
wrbA	2.244	2.449e-08
ychN	0.632	0.235
htpX	0.193	0.463
htpG	-0.251	0.048
katG	0.523	3.839e-07
rpoD	0.041	0.904
rpsM	-0.504	1.047e-05
rplL	-0.438	0.001
srmB	0.083	0.737
hinT	0.393	0.069
yeeX	0.213	0.213
dnaJ	-1.913	0.06
secD	-0.148	0.614
rpsK	-0.449	1.603e-05
oppA	0.587	1.521e-08
dacA	-0.12	0.696
fliA	-2.017	0.002
pncB	0.504	0.308
lgt	0.056	1.0
recA	-0.136	0.481
glk	-0.887	0.072
cusC	0.055	0.576
purH	-0.288	0.004
rplS	-0.176	0.205
glpQ	0.197	0.356
aldA	-0.472	1.596e-05
apaH	0.534	0.307
lon	0.167	0.664
prlC	0.198	0.345
ppiB	0.974	0.044
trpD	-0.9	0.04
sucA	-0.384	4.132e-09
ybiT	0.022	1.0
uvrD	-0.247	0.652
fhuA	-0.134	1.0
rplJ	-0.6	6.987e-05
kdsB	-0.052	0.847
sodB	0.1	0.689
ybbN	0.046	0.619
yfbU	0.685	0.009
galU	0.027	0.891
pmbA	0.08	0.889
ptsI	0.167	0.207
cysH	-0.492	0.046
thiG	0.166	0.349
flgN	-3.669	1.331e-07
sucB	-0.324	0.255
yicC	0.275	0.433
traT	0.227	0.377
kdpA	-0.185	0.617
ptsG	-0.861	1.041e-06
atpC	-0.085	0.935
tsr	-2.353	0.0
cmk	0.431	0.061
aroG	0.075	0.901
dld	0.429	0.258
fabD	0.077	0.453
yhgF	-0.412	0.743
adk	0.372	0.025
thiM	-0.013	1.0
dnaA	2.26	0.014
cydA	0.66	0.03
glcB	-0.779	0.117
thiD	0.267	0.311
proS	-0.18	0.135
hupB	0.221	0.204
pyrG	-0.391	0.004
purA	0.181	0.026
yggS	0.04	1.0
sdhB	-0.392	0.002
atpH	0.049	0.64
nagZ	0.061	1.0
hscA	-0.962	0.072
ytfP	0.465	0.162
prfC	-0.303	0.393
rpmA	-0.432	0.166
ybgI	0.862	0.0002442
cysK	-0.049	0.425
rplR	-0.502	0.011
rho	-0.16	0.39
efp	-0.393	0.068
flgE	-2.196	1.573e-06
rsmC	-0.319	0.478
arnB	0.331	0.018
carA	-0.058	0.595
rpsU	-0.577	0.0004434
pepP	0.201	0.363
accB	-0.132	0.357
purR	-0.325	0.481
apt	-0.255	0.294
secA	-0.319	0.041
ydgH	0.084	0.832
leuC	0.177	0.079
glgA	1.056	0.013
cusA	-0.588	0.58
sopA	0.776	0.2
gltD	-1.74	2.887e-15
ompX	0.614	3.959e-05
yfgL	0.103	0.614
ompC	3.823	0.0
nusA	-0.078	0.125
nuoC	-0.023	0.778
osmY	2.209	5.812e-05
ydiJ	-0.212	0.352
groL	-0.169	0.004
pdxJ	0.237	0.606
surA	0.484	0.004
lepA	-1.011	0.07
cysJ	-0.684	3.862e-09
thyA	0.565	0.336
murE	0.332	0.173
coaBC	-0.169	0.721
purE	-0.132	0.68
atpD	-0.111	0.03
yrbD	0.073	0.669
ffh	0.059	0.777
acnA	1.03	0.036
ycgK	0.367	0.147
rbsB	-0.414	1.233e-05
ycdY	0.237	0.783
lacZ	-1.248	4.942e-07
ycfD	-0.415	0.533
iscA	-0.729	0.06
nifU	-0.39	0.062
rpsT	-0.403	0.011
gshA	0.621	0.18
skp	0.564	9.372e-05
pta	0.089	0.527
gcvT	-0.25	0.487
pepD	0.18	0.235
engA	0.234	0.243
trg	-1.481	3.095e-05
tolB	0.178	0.194
argA	0.543	0.013
arcA	-0.025	0.718
glmS	-0.451	9.391e-05
yhbS	0.666	0.161
purB	-0.027	0.876
ftsY	0.162	0.64
aroA	0.3	0.121
flgL	-1.948	0.005
eno	-0.121	0.024
thrA	0.469	3.686e-14
ydfG	0.215	0.105
rpsJ	-0.375	0.002
iscS	0.201	0.13
glmM	-0.172	0.822
ppa	-0.035	0.614
argE	0.383	0.0002953
ftnA	0.198	0.159
rpiA	0.211	0.307
potD	0.174	0.151
tetR	-0.213	0.67
oxaA	-0.537	0.024
fabZ	-0.229	0.015
fadB	0.234	0.244
trmJ	-0.106	0.838
uspA	0.695	2.503e-05
moaC	1.258	0.004
metH	0.227	0.043
yfgD	0.276	0.479
hslU	-0.1	0.117
acpP	0.028	1.0
acrA	-0.467	0.556
ydjN	0.145	0.556
sdhA	-0.405	1.067e-06
fusA	-0.294	3.499e-08
hflX	0.049	1.0
melA	-0.271	1.0
ais	0.069	1.0
tyrS	0.256	0.028
ssb	-0.259	0.148
ghrB	0.901	2.711e-05
grxC	0.456	0.009
dapA	0.23	0.372
qor	1.078	0.013
rpsI	-0.63	0.0001837
gpmA	-0.093	0.594
dppA	-0.714	1.15e-06
aroB	0.463	0.005
gnsB	-0.589	0.121
cysD	-0.694	0.004
rplQ	-0.251	0.995
argG	0.351	0.000785
yceH	1.352	0.005
gdhA	-0.312	0.84
dnaK	-0.171	0.006
yihD	0.512	0.05
thiH	0.441	0.222
fliM	-2.792	4.993e-05
glpD	-0.214	0.495
mipA	0.147	0.477
yggX	0.009	0.997
tolC	0.08	0.441
solA	0.445	0.038
thrC	0.405	1.839e-11
clpX	0.01	0.853
yrbF	0.238	0.471
dppC	1.424	1.0
ycfP	1.135	0.012
rplA	-0.551	1.763e-09
rplE	-0.453	6.298e-06
rplI	-0.411	0.0001282
pncA	-0.559	0.541
rplV	-0.415	7.558e-09
nlpB	0.241	0.027
cyoA	0.202	0.151
uspE	0.847	0.006
ispF	-0.05	1.0
nusG	0.028	1.0
dcyD	-0.204	0.474
pykF	-0.433	0.000106
erpA	0.13	0.626
argD	0.554	6.906e-05
pepN	0.166	0.434
yliJ	1.161	0.052
yfcB	0.673	0.035
sthA	-0.752	0.007
yhjJ	0.157	0.801
serA	0.678	3.149e-12
dcp	0.223	0.468
ftsE	-0.258	0.4
gltX	0.067	0.627
mglA	-0.254	0.622
yaeT	-0.025	0.711
actP	0.115	0.95
rng	-0.487	0.559
ppc	0.941	0.0
kdpB	-0.375	0.03
argC	0.518	0.195
ydhR	0.936	0.043
argI	0.917	0.0009693
hflK	0.163	0.239
pgm	0.661	0.026
pfkB	1.233	0.018
pykA	0.051	0.605
pheS	0.23	0.199
dapD	0.792	1.922e-12
pyrH	-0.27	0.15
sfcA	-0.003	0.914
glpK	0.183	0.086
gltA	0.36	1.014e-08
ompT	-0.094	0.755
hslV	-0.036	1.0
trpA	-0.276	0.09
rpsP	0.913	1.0
pyrC	0.202	0.558
tpx	-0.156	0.019
asnS	-0.161	0.191
lacI	0.307	0.12
hupA	0.255	0.016
kdsA	-0.204	0.188
glnS	-0.312	0.006
fliC	-4.354	0.0
crp	0.395	0.047
tktA	-0.326	0.000601
tap	-1.813	4.863e-14
metE	-0.505	0.0
rpsA	-0.36	3.625e-12
