protein	log2FC	p-val
thiG	0.067	1.0
rpmF	-0.376	0.003
fabH	0.01	0.936
aroB	0.322	0.015
grxC	0.256	0.116
kdsB	0.182	0.666
nlpA	0.007	0.889
tyrB	0.175	0.128
aceB	0.261	0.259
glmM	0.408	0.172
yceI	0.424	0.149
mreB	-0.027	1.0
lacI	0.206	0.506
mqo	0.069	1.0
yncE	-0.084	0.308
typA	0.045	0.841
fliD	-1.588	0.0003093
ilvA	0.048	0.214
fliH	-0.109	1.0
tetR	-0.039	0.826
glyQ	-0.153	0.588
gyrB	0.063	0.59
ilvM	-0.205	0.426
yraM	-0.089	1.0
tsr	-0.847	5.871e-10
oxaA	-0.317	0.086
mtlA	0.683	0.09
pta	0.163	0.132
tolC	0.222	0.026
gltI	0.265	0.009
metQ	-0.09	0.199
dapD	0.05	0.47
