protein	log2FC	p-val
ybeZ	0.034	1.0
rpsD	-0.272	4.026e-05
crp	0.601	0.002
glyA	0.014	0.799
katG	0.844	4.247e-12
trpD	-0.302	0.132
dppC	0.2	0.733
hfq	0.768	0.037
rplR	-0.766	0.17
icd	0.422	0.0
rplJ	-0.161	0.046
minD	0.528	0.003
pepB	0.735	7.242e-06
galK	-0.439	7.119e-05
trpB	-0.254	0.409
ptsG	-1.063	0.011
damX	0.014	1.0
ssb	0.203	0.52
pyrG	-0.438	0.021
yncE	0.082	0.614
nusG	0.212	0.109
dnaK	-0.037	0.296
mglB	1.879	0.0
cysI	-0.338	0.004
artJ	-0.108	0.55
ilvD	-0.102	0.129
yeiP	-0.379	0.103
ihfB	0.751	0.07
purA	-0.289	0.0004642
hisB	0.224	0.266
ychN	-0.629	0.417
eda	-0.532	0.426
nmpC	0.284	1.476e-05
argE	-0.198	0.204
livJ	0.72	0.0
rpsC	-0.26	0.0004631
yifE	0.282	0.088
rplQ	-0.708	0.001
fbp	-0.168	0.707
fklB	-0.09	0.877
proQ	-0.241	0.204
argA	-0.262	0.199
pgm	0.436	0.25
grxB	0.548	0.194
galE	-0.588	3.812e-06
engA	-0.427	0.7
thiF	-0.032	0.414
sucA	0.149	0.001
rpsM	-0.206	0.01
cysK	-0.15	0.009
metI	-0.003	1.0
mglA	1.158	1.125e-06
kdpB	0.338	0.365
aspC	0.027	0.564
crr	-0.009	0.802
tap	0.672	3.638e-12
galU	-0.04	0.631
mreB	0.378	0.12
pykF	-0.805	4.571e-05
aroF	-0.285	0.228
fldA	-0.064	0.886
yajQ	-0.196	0.304
pifC	0.661	0.021
pheA	-0.184	0.342
yagU	-0.322	0.519
thiM	-0.111	1.0
artI	0.484	0.008
proA	-0.021	1.0
atpA	0.204	0.0002349
rbsA	0.874	3.701e-08
rlmN	-0.193	0.824
ftsE	-0.429	0.249
ahpC	0.462	4.31e-06
hslO	-0.154	0.828
rplL	-0.151	0.388
cspE	-0.326	0.224
stpA	-0.151	0.17
fabB	0.244	0.015
hns	0.535	6.796e-09
mdh	0.209	6.419e-06
elbB	0.43	0.062
aphA	1.525	0.012
cheY	0.499	7.502e-05
ycfP	0.118	0.996
fabG	0.113	0.587
zapB	0.045	0.851
yfgL	0.203	0.242
purR	0.617	0.011
ygfZ	0.343	0.103
rbfA	-0.202	0.492
slyD	0.174	0.232
trg	1.292	5.461e-12
nuoI	-0.291	0.503
nrdB	0.394	0.276
hisS	0.087	0.898
dcyD	0.695	0.015
sucB	0.117	0.396
rpsB	-0.215	0.001
engD	-0.254	0.131
rihC	-1.744	0.985
secA	0.356	0.025
pykA	0.534	6.683e-07
tpx	0.262	0.0007176
argT	1.831	2.22e-16
ptsN	0.026	1.0
gltD	-0.513	2.272e-08
lpxA	0.195	0.638
msrB	0.77	0.018
fbaA	-0.309	2.905e-05
asd	-0.314	0.0001678
rpiA	0.389	0.385
bglA	0.155	0.69
sucC	0.448	2.337e-08
hflC	0.249	0.274
flgH	-0.101	0.542
yeeX	-0.022	1.0
glnS	-0.3	0.064
rplU	-0.187	0.181
rplV	-0.271	5.337e-05
gpmA	0.117	0.769
ackA	0.26	0.005
ytfP	0.155	0.746
ileS	-0.023	0.751
dnaN	-0.056	1.0
zipA	0.467	0.105
gabT	2.167	0.02
metA	0.415	0.005
argH	-0.422	0.0008814
hscA	-0.006	1.0
kdsB	-0.045	0.974
yahO	2.267	0.0001665
sthA	0.727	2.315e-06
rplX	0.285	1.0
hisD	0.02	0.764
luxS	0.146	0.231
argS	-0.222	0.272
cysS	0.149	0.525
adhE	-0.624	1.46e-11
yhjE	-0.126	0.771
tufA	-0.014	0.549
mprA	0.259	0.433
mipA	-0.15	0.471
yfdI	-0.099	0.829
cspC	-0.144	0.255
sucD	0.36	5.241e-07
glgB	-0.828	0.592
dnaJ	-0.021	1.0
pepN	0.549	0.034
ilvE	-0.24	0.039
thiB	0.143	0.42
rplB	-0.25	0.003
kdgR	0.123	0.772
yjcZ	0.874	0.0007783
fliA	0.298	0.303
pflB	0.299	2.192e-06
hemX	0.188	1.0
gltL	0.696	0.002
yliJ	0.296	0.387
hldD	-0.017	0.884
atpF	0.175	0.058
metB	0.414	0.205
lrp	0.181	0.17
dacA	-0.042	0.953
ygdH	0.557	0.023
emrA	1.716	0.027
yajG	0.127	0.426
groL	0.216	0.0001368
zwf	0.047	0.92
argI	-0.027	0.602
speB	0.045	1.0
modA	0.579	0.125
typA	-0.292	0.0004219
rpmE	-0.311	0.028
aroB	0.554	0.018
nifU	0.142	0.449
sodA	-0.017	0.565
panB	-0.082	0.521
engB	0.045	1.0
ompX	-0.632	0.000432
fliG	0.13	0.637
manA	-0.034	1.0
leuA	0.236	0.017
rpsJ	-0.288	0.0008992
ppiD	0.135	0.474
nuoG	0.152	0.071
tolC	0.313	0.053
speD	-0.003	0.835
pyrE	-0.098	1.0
moaB	-0.126	0.958
yeaD	-0.424	0.069
ybgI	0.106	0.573
cysJ	-0.317	0.007
tsf	-0.168	0.006
rpsT	-0.285	0.015
pheS	0.034	0.92
rplY	-0.274	0.025
pepQ	0.211	0.165
ytfQ	1.452	0.001
yhbJ	0.612	0.036
sodB	0.08	0.293
ispF	0.416	0.208
fkpA	0.376	0.014
nuoF	0.2	0.132
iscS	0.167	0.181
ihfA	0.602	5.384e-05
metL	-0.056	0.956
ybiT	-0.19	0.775
ppiC	-0.351	0.121
rbsK	0.832	8.161e-06
argD	-0.043	0.408
argB	0.004	0.518
dppF	0.525	0.29
rpoD	0.251	0.22
ilvA	-0.012	0.83
glyS	0.079	0.341
hisF	0.401	0.245
wzzB	0.028	0.581
ycdY	0.254	0.663
glmM	0.202	0.342
yajC	0.543	0.052
leuD	0.17	0.068
livK	0.082	0.529
arnC	0.233	0.77
argC	-0.151	0.57
purC	-0.081	0.547
dksA	0.472	0.016
flgL	0.639	0.0003031
rraA	0.579	0.125
motB	0.805	0.064
aceF	-0.367	3.798e-06
cheW	0.394	0.0009961
hinT	0.403	0.015
rpsO	-0.017	1.0
rpsG	-0.253	2.797e-06
metF	0.019	0.943
fabI	-0.13	0.151
acs	2.303	0.0
rplW	0.032	1.0
secY	-0.099	0.81
pal	-0.212	0.02
tpiA	-0.352	0.002
iscR	0.61	0.0008327
yjgD	-0.024	1.0
pta	0.259	0.038
glnH	1.677	0.0
kdsC	0.891	0.193
sdhB	0.331	5.57e-06
fadL	1.826	3.698e-08
fliF	0.464	0.049
nadE	-0.05	0.82
rho	-0.175	0.07
yfiO	0.073	0.075
katE	1.235	0.035
speE	-0.77	0.023
infA	-0.204	0.118
gltB	-0.453	1.306e-13
livG	0.298	0.104
asnA	-0.098	0.936
ilvM	-0.074	0.936
trpS	0.001	0.803
purT	-0.106	0.602
frr	0.001	0.871
malE	2.663	3.822e-08
slyB	0.403	0.021
rpmI	-0.225	0.081
udp	1.012	0.039
oppA	1.259	0.0
rpmD	-0.299	0.072
guaB	-0.326	0.0003165
yfbU	0.263	0.175
clpP	0.046	0.991
mdoG	0.542	0.03
rbsC	1.005	0.002
ghrB	-0.074	1.0
putP	1.83	0.019
yraL	1.137	0.126
ftsY	0.026	1.0
gyrB	-0.021	0.806
basR	0.141	0.646
hisJ	-0.067	0.366
pdxB	0.305	0.201
cysM	0.211	0.311
yjgF	0.509	0.012
pckA	1.391	0.0
fecB	0.257	0.51
rbsD	1.128	3.752e-06
ubiE	0.161	0.945
yfbQ	0.221	0.638
dapB	-0.399	0.006
oxaA	0.02	0.979
ilvN	0.732	0.008
ydgH	0.34	0.014
gpmI	-0.701	0.003
trxB	0.219	0.047
atpH	0.186	0.277
serC	-0.264	5.962e-05
uspA	0.727	1.771e-05
smpA	0.527	0.03
yedE	1.11	0.012
pntB	-0.26	0.046
rplM	-0.085	0.602
gltI	1.316	0.0
rpsI	-0.337	0.026
rplO	-0.369	0.001
panC	-0.297	0.266
dut	0.128	0.438
ydhR	0.491	0.145
trpC	-0.093	1.0
skp	0.378	0.009
metQ	0.27	7.7e-05
pmbA	0.048	0.96
gltA	0.434	5.107e-15
prlC	0.055	0.727
oppD	1.475	0.016
infC	-0.158	0.15
cusC	-0.426	0.371
fur	0.432	0.129
purU	-0.33	0.133
rpoC	0.082	0.024
nuoE	-0.343	1.0
folE	-0.267	0.097
moaC	0.21	0.699
ompF	0.977	1.125e-10
carB	-0.165	0.001
nuoB	0.494	0.314
cspD	1.667	1.355e-05
ahpF	-0.36	0.041
pyrC	0.554	0.021
btuB	0.268	0.266
pspA	1.399	0.16
glmS	-0.307	0.011
yggX	0.312	0.012
ybbN	-0.061	0.625
fabA	0.229	0.335
ybiC	0.304	0.045
fliM	0.048	0.869
fabZ	-0.127	0.234
pstS	0.179	0.962
fliI	0.554	0.193
ydiJ	-0.315	0.587
ilvI	0.142	0.475
carA	-0.274	0.003
ptsI	-0.649	9.246e-10
cheZ	0.184	0.093
ribH	0.094	0.765
murE	0.062	1.0
ygfY	0.098	0.841
rplK	-0.266	0.004
metE	-0.442	0.0
ispG	-0.483	1.0
atpG	0.324	0.002
ompC	-0.457	1.0
potD	0.096	0.429
metH	-0.026	0.84
eno	-0.587	1.139e-07
thiD	-0.071	1.0
mgsA	-0.049	1.0
tig	-0.151	0.008
kdsA	0.032	0.87
rpsP	-0.225	0.111
glnB	0.025	1.0
cmk	-0.115	1.0
cysH	-0.216	0.34
livF	0.12	0.893
pntA	-0.305	0.0002606
wrbA	2.026	0.011
ppiB	-0.036	1.0
pgi	-0.48	0.0005305
sfcA	0.116	0.436
pnp	0.341	0.004
upp	-0.153	0.202
rplE	-0.34	1.094e-06
gsiB	-0.416	0.336
ndk	0.622	7.521e-12
alaS	-0.015	0.726
hupA	0.284	0.001
nfnB	0.427	0.602
lysS	-0.018	0.88
ydeN	1.721	0.009
can	0.051	0.533
nrdA	0.219	0.206
fadB	2.301	1.332e-14
sopB	0.591	0.092
rpsU	-0.251	0.061
nuoC	0.336	0.005
sdhA	0.287	0.0005236
ybaB	0.249	0.336
murA	-0.178	0.428
ndpA	0.17	0.861
hisG	0.005	1.0
yfcB	0.436	0.162
rpoA	0.024	0.525
btuR	0.562	0.084
galT	0.125	0.617
yfgD	0.158	1.0
cyoB	-0.136	0.59
rpsR	-0.197	0.238
ppc	-0.269	0.0001325
maeB	1.003	9.044e-09
tar	0.693	3.552e-12
aroA	-0.808	0.007
cysA	0.0004326	1.0
asnS	-0.273	0.0007387
acrA	0.1	0.332
thiE	0.426	0.71
acpP	-0.157	0.925
fdx	-0.158	0.359
ycgR	0.349	0.06
pheT	-0.023	0.372
ygiM	0.819	0.024
yjjK	0.006	0.652
ybjQ	0.921	0.028
cysP	0.018	0.827
rbsB	1.828	0.0
gst	0.587	0.059
sspA	-0.106	0.695
aroK	-0.004	1.0
ilvC	-0.053	0.059
ftnA	-0.124	0.523
glk	-0.257	0.435
rplA	-0.236	0.003
lysC	-0.138	0.141
trxA	0.165	0.106
rpsL	-0.232	0.3
degQ	0.703	0.133
leuB	0.251	0.007
fabF	-0.205	0.479
rpsS	-0.239	0.041
panD	-0.44	0.052
hupB	0.73	5.534e-06
pyrD	-0.355	0.094
ynfB	0.157	0.897
ybdH	0.522	0.107
valS	-0.104	0.257
osmC	1.341	0.016
mtnN	0.095	0.457
aroC	0.334	0.329
suhB	0.17	0.459
dapD	-0.46	7.453e-09
rpsF	-0.311	0.002
yfeX	0.096	0.697
fliD	0.427	0.0002389
aldA	1.809	0.0
trpE	-0.615	0.078
pyrH	-0.206	0.668
hisC	0.155	0.259
fumA	0.754	7.461e-14
metN	0.237	0.103
rpsH	-0.329	0.09
apt	0.13	0.633
pifA	0.635	0.234
lon	0.045	0.507
purM	-0.1	0.292
ecnB	1.489	0.001
acnA	0.292	0.857
fliN	-1.139	1.0
yfgM	0.081	1.0
secG	-0.19	0.607
purD	-0.258	0.159
gyrA	0.036	0.75
mrp	-0.179	0.687
pdxH	0.37	0.283
ppa	0.112	0.874
gnd	0.021	0.626
erpA	-0.145	0.306
ydfG	0.362	0.01
accA	0.047	0.503
ydjN	-0.359	0.009
dppD	0.803	0.025
tsx	0.686	0.105
acnB	0.785	0.0
fliY	0.458	0.002
ydjA	-0.75	0.106
rplC	-0.296	0.006
purH	-0.239	0.06
yfcZ	-1.863	0.009
purK	-0.943	0.143
rnb	-0.423	0.025
borD	-0.615	0.024
aceA	2.216	1.112e-08
hldE	0.383	0.063
infB	0.149	0.15
accD	0.295	0.203
manX	-0.149	0.823
cysC	-0.315	0.505
rpmA	-0.117	0.499
hflK	0.242	0.444
rpsE	-0.247	0.007
htpG	0.059	0.579
aroG	-0.647	1.234e-06
lacZ	0.683	0.0
tsr	0.13	0.093
gdhA	-0.179	0.0003833
purL	-0.0002618	0.905
