protein	log2FC	p-val
degQ	-0.175	0.688
ilvA	0.014	0.86
rpsU	-0.168	0.335
kdpB	0.112	0.691
rplU	-0.285	0.021
agp	0.78	0.066
speB	-0.198	0.409
lon	-0.025	0.563
yjgD	0.007	1.0
dacA	-0.079	0.481
flgN	-0.194	0.214
pyrD	0.041	0.737
tktA	-0.066	0.238
purA	-0.148	0.275
trpB	0.027	0.693
elbB	0.23	0.186
yajC	0.374	0.132
galE	-0.172	0.25
purL	-0.091	0.348
gpmA	0.138	0.204
gyrB	0.005	0.858
rplM	-0.28	0.229
leuS	0.008	0.991
gshB	-0.464	0.16
nrdA	0.02	0.909
ubiE	-0.026	0.616
cysC	-0.45	0.129
rpsR	0.016	0.829
hemX	0.32	0.566
folE	-0.164	0.354
metJ	0.044	1.0
gpmI	-0.52	0.16
rpsE	-0.171	0.003
accB	-0.205	0.782
galK	-0.237	0.078
nadE	-0.203	0.357
pheS	-0.384	0.098
lptB	-0.123	0.5
ftsZ	0.114	0.271
katE	0.83	0.025
fabB	-0.063	0.6
ydgA	0.339	0.239
rpmB	-0.238	0.136
ppiC	0.119	0.625
yibN	0.034	0.908
rplJ	-0.03	0.862
rpsC	-0.124	0.061
ybeZ	-0.016	1.0
livK	-0.14	0.156
yahO	0.733	0.124
argH	-0.213	0.073
ppa	-0.011	0.626
rbsK	0.181	0.304
trg	0.185	0.194
ilvE	-0.042	0.406
aceB	0.838	0.003
skp	-0.163	0.095
topA	-0.001	1.0
asnB	-0.765	0.098
upp	-0.096	0.635
leuB	0.073	0.955
grxB	1.29	0.014
nlpB	0.018	0.742
gdhA	-0.272	1.132e-09
carB	-0.14	0.045
hupB	0.501	0.022
fadA	0.292	0.024
thiG	-0.26	0.168
purC	0.12	0.393
glnA	-0.154	0.116
fliG	0.008	0.956
engD	0.137	0.301
purH	-0.173	0.173
rplI	-0.188	0.007
sspA	0.143	0.443
gltI	0.377	2.11e-09
pykF	-0.344	0.274
fliZ	0.129	0.559
pyrH	-0.446	0.083
glmS	-0.059	0.688
kdgR	0.139	0.586
cysS	-0.19	0.511
ybeD	0.242	0.251
pepA	-0.329	0.191
yedE	0.28	0.331
metK	-0.137	0.072
melA	0.507	0.034
hfq	0.223	0.49
tyrS	0.074	0.379
gabT	0.222	0.422
adhE	0.019	0.556
luxS	0.32	0.284
sthA	0.019	0.872
ycbG	0.036	1.0
argB	-0.338	0.008
livJ	0.098	0.083
zapB	-0.016	0.689
rplL	-0.295	0.177
acpP	0.666	0.105
ydeN	0.413	0.016
degP	0.369	0.008
groL	0.072	0.142
yjgF	0.046	0.801
yfgD	0.329	0.312
ssb	0.174	0.481
uspA	0.314	0.041
yeaD	0.129	0.447
ffh	-0.292	0.394
ihfA	0.276	0.023
rbsB	0.43	1.395e-11
yhjE	0.818	0.443
iscA	-1.237	0.29
flgE	-0.05	0.474
ygdI	1.107	0.004
oxyR	0.038	1.0
sucC	0.005	0.561
galM	-0.312	0.006
yajQ	-0.206	0.739
oppA	0.269	0.002
gltL	0.289	0.114
mdoG	-0.065	0.24
putP	-0.013	1.0
yjeI	0.182	0.289
metI	0.019	1.0
hisD	-0.111	0.511
suhB	0.341	0.295
codA	-0.234	0.819
yjcH	0.602	0.012
arnB	-0.009	0.805
uspF	0.558	0.187
ygdH	0.147	0.986
fadL	0.767	0.0004473
glnB	0.094	0.738
guaA	0.022	0.983
damX	0.418	0.345
yfdI	-0.13	0.776
mprA	-0.794	0.028
trxB	-0.029	0.754
dapD	-0.26	0.003
gpsA	0.165	0.706
cysI	-0.114	0.69
yeiP	0.2	0.593
yaeH	1.111	0.009
rplC	-0.277	0.025
flgL	0.045	0.75
grpE	-0.051	0.681
fabG	-0.053	0.728
hisB	-0.072	0.427
yuaY	0.334	0.106
accC	-0.375	0.107
fusA	-0.156	6.47e-06
trpE	-0.011	1.0
thiB	-0.197	0.191
purU	-0.043	0.993
dppF	0.638	0.279
rpmD	-0.314	0.075
rpmG	-0.074	1.0
rpsM	-0.224	0.147
metH	0.011	0.876
pgi	-0.055	0.626
mreB	0.091	0.582
rplF	-0.2	0.008
purT	0.043	0.987
hisA	0.748	0.389
ilvG	-0.057	0.689
wrbA	0.691	0.134
trxA	0.126	0.308
rplE	-0.208	0.0007606
yfeX	0.029	0.915
tpx	0.042	0.506
arnA	-0.044	0.898
grxC	0.072	0.849
yqjD	0.736	0.004
fadB	0.451	0.002
panC	0.746	0.059
sbp	-0.502	0.237
clpP	-0.005	0.707
nifU	0.041	0.851
pepD	0.078	0.717
hisS	-0.133	0.439
pckA	0.227	0.002
yfiO	0.131	0.545
osmE	0.672	0.016
metA	0.011	0.892
ycdY	0.948	0.186
fkpB	-0.221	0.435
gyrA	-0.037	0.726
basR	-0.298	0.249
yhgF	-0.223	0.451
fdx	0.011	1.0
pntB	-0.239	0.215
fabF	-0.75	0.022
ycgR	-0.295	0.068
ivy	0.684	0.206
yciT	-0.107	0.866
sfcA	-0.004	0.952
ompA	-0.115	0.027
stpA	-0.073	0.712
argT	0.66	2.704e-09
rne	-0.091	0.679
aroA	-0.31	0.578
panD	-0.081	0.928
pheT	-0.32	0.133
infC	0.035	0.84
emrA	-0.037	1.0
rpoC	-0.048	0.314
rpsS	-0.21	0.236
ybaB	-0.044	1.0
dhaK	0.427	0.224
gabD	-0.226	0.976
grxD	0.237	0.135
dcp	0.165	0.476
cysK	-0.103	0.098
sstT	-3.553	0.669
hinT	0.08	0.61
fldA	-0.089	0.941
rpsK	-0.22	0.034
gnd	-0.076	0.922
murE	0.119	0.622
thiD	0.548	0.689
pntA	-0.052	0.42
prs	-0.003	0.699
fliY	0.057	0.574
ynjH	1.213	0.022
rpsJ	-0.38	0.0003363
argA	-0.364	0.105
groS	0.19	0.207
yifL	0.059	1.0
glyQ	0.065	0.66
hupA	0.11	0.2
purF	-0.3	0.047
nfuA	-0.127	0.396
mglB	0.159	0.001
secB	0.059	0.477
aroG	-0.207	0.026
yhdH	-1.07	0.059
wzzB	-0.113	0.612
msrB	0.283	0.059
ybjQ	0.077	0.893
ilvD	-0.009	0.428
potD	0.123	0.269
yajG	0.161	0.211
tsr	-0.302	0.0001077
yjjK	-0.165	0.107
hflK	0.173	0.339
zipA	0.215	0.567
nuoF	0.147	0.213
thiF	0.088	0.65
rraA	0.118	0.919
ptsI	0.117	0.655
folX	0.049	1.0
gor	-0.019	1.0
flgK	0.373	0.264
surA	0.255	0.338
glyS	0.009	0.981
engA	0.306	0.838
manA	-0.008	1.0
frmA	-0.076	0.955
pqqL	0.452	0.209
pgm	-0.09	0.438
rplP	-0.173	0.08
sucB	0.074	0.804
rpmC	-0.402	0.032
secA	-0.046	0.754
cysN	-0.192	0.137
btuR	-0.041	1.0
rpsH	-0.215	0.083
modA	-0.095	0.843
ompF	0.127	0.255
ybgF	-0.077	1.0
rplT	-0.829	0.013
galU	0.2	0.283
lpxA	0.217	0.422
nusG	-0.073	0.788
borD	0.419	0.605
sdhA	-0.041	0.7
aceF	0.028	0.591
ecnB	0.89	0.001
moeA	-0.339	0.451
pifC	-0.075	0.797
sucA	-0.03	0.563
tsf	-0.261	0.0001762
thrS	0.014	0.981
metL	0.014	0.936
argI	0.116	0.536
mrp	-0.535	0.266
gltA	-0.076	0.103
atpD	0.035	0.346
osmC	1.141	7.154e-05
gltD	-0.119	0.072
acs	0.439	0.0
asnS	-0.244	0.005
aspC	0.002	0.947
glnQ	0.738	0.091
ihfB	0.207	0.406
engB	-0.123	0.621
ygiM	0.314	0.285
yghZ	0.661	0.021
rho	-0.326	0.031
fbaA	-0.062	0.584
nagE	-0.244	0.796
pgk	0.017	0.771
tpiA	0.075	0.569
sopA	-0.013	1.0
pal	-0.231	0.07
fabI	-0.03	0.689
lpxD	-0.447	0.346
alaS	0.002	0.915
tolB	0.032	0.69
thrC	-0.066	0.28
uxuA	0.122	0.525
ackA	0.163	0.065
serC	-0.157	0.01
adk	-0.172	0.832
ybgI	0.319	0.146
ilvI	0.718	0.129
cheW	-0.021	0.927
argD	-0.13	0.299
iscS	-0.096	0.249
metG	0.013	0.725
flgG	-0.112	1.0
oppF	0.823	0.079
thiM	-0.52	0.309
moaC	0.127	0.833
carA	-0.336	0.044
pnp	-0.029	0.557
hldD	0.111	0.937
rpoA	-0.067	0.201
ybaY	0.491	0.316
ilvN	0.006	1.0
artI	0.07	1.0
rpsN	-0.309	0.262
pdxK	0.682	0.104
infA	0.002	0.951
hisC	-0.072	0.62
rpsG	-0.197	0.000144
hisF	-0.073	0.805
amn	0.311	0.329
fbp	-0.182	0.702
yfgL	0.074	0.976
btuB	-0.079	0.868
purM	-0.238	0.155
bfr	1.197	0.0001755
malE	2.199	0.031
pitA	-2.911	0.044
rpmI	-0.174	0.15
dppD	-0.674	0.115
katG	0.592	3.056e-11
potF	-0.047	1.0
hslU	-0.046	0.768
ydgH	0.134	0.996
deoB	0.492	0.292
acrA	-0.102	0.658
ybdH	0.069	0.992
speA	0.039	0.857
cusC	-1.271	0.225
ghrB	-0.373	0.098
nuoB	0.173	0.559
yicC	0.121	0.923
ompX	-0.211	0.625
aroF	0.377	0.704
atpA	0.024	0.81
ydfG	0.084	0.615
asnA	-0.727	0.038
yrbD	-0.063	1.0
guaB	-0.336	0.017
yraL	-0.215	0.862
argS	0.119	0.755
atpB	0.476	0.092
dcyD	0.231	0.62
yuaX	0.527	0.022
crp	0.313	0.018
rpsF	-0.182	0.1
nagB	0.726	0.13
fur	0.204	0.14
eno	-0.15	0.01
hldE	0.021	1.0
ftnA	0.19	0.605
rpsO	0.059	1.0
cmk	-0.192	1.0
ychN	0.367	0.103
ilvB	-0.244	0.094
atpH	0.002	0.921
flgH	0.779	0.028
sodB	-0.097	0.336
yhbS	0.078	1.0
rplO	-0.207	0.06
nlpA	-0.104	0.421
ruvA	-4.137	1.0
pdxH	0.12	0.702
tap	-0.064	0.111
glnH	0.589	1.51e-13
metQ	-0.065	0.324
yncE	0.213	0.307
cyoA	0.063	0.985
trpD	-0.139	0.59
ynfB	0.587	0.115
rplS	-0.295	0.067
secG	0.108	0.803
cysH	-0.169	0.278
pmbA	-0.351	0.322
yfcZ	1.229	0.819
fliD	0.052	0.539
panB	-0.138	0.322
tufA	-0.14	0.001
ybiC	-0.246	0.254
mukE	0.151	0.692
traT	0.427	0.0004078
nuoE	0.532	0.324
fliM	0.206	0.367
yliJ	-0.722	0.14
purK	-0.028	1.0
tig	-0.214	9.178e-05
rpmF	-0.095	0.369
talB	-0.212	0.239
fliI	0.131	0.854
solA	0.209	0.171
rpoB	0.000612	0.841
dnaK	-0.049	0.633
cpxR	0.531	0.055
icd	0.071	0.067
bcp	0.001	0.981
rpsD	-0.261	0.0005226
lacZ	0.24	3.338e-10
tar	-0.058	0.253
ispF	-0.366	0.465
ytfQ	0.85	0.002
pflB	0.238	2.219e-05
gltX	0.129	0.752
rplN	-0.194	0.092
ydjA	0.086	1.0
prlC	0.152	0.431
ahpC	0.195	0.0003431
crr	0.202	0.148
mdh	0.095	0.083
tolC	0.086	0.855
purB	0.347	0.421
rpsQ	-0.263	0.035
acnA	0.572	0.01
rcsB	0.061	0.783
efp	-0.176	0.417
kdsB	-0.224	0.235
ompT	-0.064	0.41
metB	0.123	0.382
cspD	0.452	0.031
serA	-0.287	0.083
gpt	-0.144	0.833
argE	-0.179	0.307
artJ	-0.04	0.446
cstA	0.345	0.156
lpdA	-0.006	0.842
rpmA	-0.396	0.017
maeB	0.244	0.074
rpsT	-0.23	0.07
gmhA	0.002	0.996
fklB	-0.081	0.689
yhbJ	-0.202	0.631
yjcZ	0.012	0.958
leuC	-0.253	0.076
ilvC	-0.202	0.002
hns	0.181	0.039
ydiJ	-0.162	0.331
acrB	0.43	0.145
gltJ	0.373	0.145
bglA	-0.032	1.0
infB	-0.346	0.0009042
map	0.053	1.0
aroC	0.073	0.948
ppc	-0.178	0.041
purD	0.198	0.276
galT	-0.265	0.344
atpF	0.059	0.917
rplQ	-0.092	0.198
aldA	0.534	0.0
fabA	-0.307	0.177
sopB	-0.146	0.747
rbsC	0.358	0.056
ppsA	0.435	7.573e-06
pstS	-0.666	0.327
htpG	-0.022	0.779
serB	-0.238	0.99
trpS	-0.03	0.841
cysA	-0.221	0.381
moaB	0.383	0.647
dppC	-0.1	1.0
iscR	-0.091	0.899
slyB	0.497	0.064
pykA	0.192	0.105
minD	0.118	0.524
rpsA	-0.136	0.0004188
rpoZ	0.105	0.566
yagU	0.208	0.721
metN	-0.155	0.244
glpK	0.699	0.055
aceE	0.097	0.042
mipA	-0.178	0.421
yifE	0.107	0.574
lrp	0.04	0.672
oppD	0.515	0.62
cusA	-4.91	0.183
yhcB	0.026	0.637
nmpC	0.113	0.254
rpoD	0.148	0.416
pyrC	0.09	0.732
aspS	-0.071	0.733
nuoG	0.001	0.853
yhbY	0.176	0.738
sodA	0.13	0.319
dksA	0.051	1.0
accD	-0.222	0.199
metE	-0.304	6.47e-11
metC	0.134	0.782
asd	-0.095	0.402
pepN	0.228	0.068
ghrA	0.072	0.939
ycfP	0.271	0.502
deoD	-0.004	0.917
argG	-0.27	0.013
fabZ	-0.125	0.468
livF	0.152	0.792
cheA	-0.125	0.105
yedD	1.223	0.052
eda	0.265	0.165
pdxB	-0.203	0.543
ybbN	-0.078	0.696
gcp	-1.159	0.067
murA	0.075	0.707
valS	-0.035	0.811
cysJ	-0.283	0.023
deoC	0.629	0.064
psd	0.049	0.788
fliF	-0.187	0.572
cheY	-0.086	0.55
hisH	-0.294	0.306
fliS	-0.216	0.802
ahpF	0.397	0.062
kdsA	0.077	0.857
aer	-0.472	0.128
ysgA	0.379	0.353
pepP	0.047	1.0
sucD	-0.002	0.797
araF	-0.294	0.925
ppiD	-0.068	0.991
fumA	0.058	0.507
hflC	0.093	0.879
tsx	-0.259	0.095
trpA	0.097	0.373
mglA	0.132	0.301
serS	-0.04	0.883
thiE	-0.281	0.564
oxaA	0.028	0.793
cysP	0.023	0.756
can	-0.051	0.623
dapB	-0.251	0.21
ndpA	-0.482	0.295
phoP	0.271	0.334
cheB	-0.908	0.111
rplY	-0.104	0.271
cheZ	0.004	0.724
rplX	-0.104	0.312
ygfZ	0.254	0.217
thiC	0.000342	0.988
nusA	-0.121	0.279
slyD	0.055	0.837
pepQ	0.233	0.434
glyA	0.122	0.256
gsiB	0.931	0.164
arcA	0.281	0.018
elaB	1.368	0.00018
rpmE	-0.124	0.454
cysD	-0.178	0.381
rpsL	-0.176	0.588
frr	0.039	0.48
dppA	0.089	0.082
rpsB	-0.288	0.0001011
rihC	0.037	1.0
yfgM	0.278	0.715
ispG	0.015	1.0
pyrE	-0.303	0.433
minE	-0.002	0.542
livG	-0.044	1.0
fabD	0.043	0.82
glnS	-0.199	0.532
mtnN	-0.044	0.789
cyoB	0.026	1.0
hemL	0.091	0.748
yeeX	-0.241	0.507
yraP	-0.183	0.647
lpp	0.054	0.806
yedF	-0.316	0.301
gapA	-0.15	0.034
rbsD	0.37	0.002
ushA	0.323	0.325
manX	0.158	0.783
clpX	0.001	0.941
rplA	-0.301	1.02e-05
thrA	-0.229	0.04
lysS	-0.036	0.634
coaBC	0.028	1.0
ileS	-0.286	0.202
pta	0.104	0.173
sdhB	0.093	0.261
aceA	0.976	1.389e-10
ybiT	0.034	1.0
fumC	0.462	0.059
atpC	-0.072	0.678
acnB	0.125	0.002
metF	-0.149	0.096
hisJ	0.047	0.542
fliC	0.202	0.0002045
