protein	log2FC	p-val
usg	0.272	0.439
rihC	0.423	0.209
eda	0.12	0.758
guaB	-0.2	0.131
aer	-0.837	0.0001482
mukE	0.135	0.794
tap	0.087	0.33
msrB	0.285	0.085
elbB	0.393	0.045
infC	-0.039	0.652
ybeD	0.662	0.004
ahpC	0.468	1.147e-09
grxB	0.457	0.164
hflX	0.32	0.503
ycgR	-0.175	0.385
aroB	0.108	0.293
dnaK	-0.072	0.354
fabF	-0.877	0.263
cheB	-0.854	0.067
greA	0.239	0.247
serS	0.145	0.381
gabT	0.592	0.07
prfC	-0.091	0.558
malE	3.659	0.002
rpsU	-0.209	0.146
mreB	0.051	0.722
minE	0.307	0.118
deoD	-0.129	0.297
yraP	0.299	0.31
glpK	0.745	0.046
rne	0.109	0.815
ppiC	-0.19	0.449
gst	0.83	0.007
rplP	-0.277	0.011
trg	0.558	2.177e-05
fdx	-0.086	0.693
ybgF	-0.488	0.11
pykA	0.247	0.026
acpP	1.197	0.069
yfdI	-0.128	0.992
mrp	-0.039	1.0
btuR	0.212	0.41
fliC	0.08	0.207
fliN	0.026	1.0
ppiD	0.077	0.612
kdpC	0.153	0.429
tpiA	-0.134	0.329
pntA	-0.156	0.041
manA	0.236	0.363
mipA	-0.383	0.127
tsx	0.106	0.227
hfq	0.046	0.645
ygfZ	0.389	0.069
ubiE	-0.197	0.442
pgk	-0.072	0.185
rplS	-0.322	0.008
yajG	0.216	0.047
thiF	0.205	0.248
accC	-0.009	0.828
ribE	1.304	0.065
glcB	0.474	0.001
tpx	0.161	0.046
fliG	-0.05	0.922
ptsN	-0.147	1.0
cheW	0.012	0.767
aroA	-0.465	0.048
glmS	-0.103	0.444
lysS	-0.201	0.083
yaeH	0.388	0.073
argD	-0.097	0.347
tig	-0.285	4.855e-08
ppa	-0.017	0.709
fbp	-0.074	0.873
hisC	0.129	0.32
rbsB	0.855	0.0
argG	-0.418	0.0002467
nusA	-0.12	0.107
gpsA	-0.322	0.5
thiG	-0.03	1.0
cheY	0.074	0.764
panB	-0.119	0.31
frmA	-0.289	0.125
stpA	-0.183	0.114
dppA	0.295	6.071e-10
uspA	0.505	0.048
trpS	0.051	0.65
trpD	-0.149	0.537
hisG	0.141	0.198
glyQ	0.259	0.255
asnA	-0.771	0.039
glcG	0.543	0.117
rpsO	-0.127	1.0
lepA	0.52	0.214
purC	0.141	0.273
metE	-0.467	0.0
yceD	-0.075	0.998
rpmB	-0.343	0.048
fkpA	0.191	0.085
hscA	-0.189	0.626
metL	0.053	0.954
metC	0.119	0.551
rplM	-0.378	0.037
argC	0.022	0.669
mglA	0.464	0.0003981
metA	0.061	0.499
yfgL	0.008	0.979
argA	-0.183	0.899
moaC	0.079	0.946
dcyD	0.083	1.0
ribH	-0.33	0.114
argE	-0.159	0.298
pyrG	-0.192	0.092
ppc	-0.284	0.003
pta	0.178	0.051
thrA	-0.207	0.014
fabZ	-0.105	0.511
wzzB	0.011	1.0
tsr	-0.377	8.745e-08
adhE	0.145	0.414
fkpB	0.109	0.788
ycdX	0.878	0.093
yjbR	0.015	1.0
ycgK	0.078	0.943
dhaK	1.172	0.011
potD	0.211	0.072
rpsN	-0.944	0.035
ldhA	0.455	0.403
ftsY	0.121	0.637
cysC	-0.273	0.281
accB	-0.047	0.846
typA	-0.411	0.004
ompT	0.033	0.821
sdhB	0.105	0.188
aroC	-0.142	0.689
rpsR	-0.249	0.125
serC	-0.056	0.404
cheZ	-0.06	0.487
slyB	0.541	0.262
pepQ	0.069	0.492
rpsA	-0.186	1.107e-07
hsdM	-0.553	0.325
amn	0.439	0.19
rplO	-0.327	0.003
fabB	0.044	0.704
ygfB	0.071	1.0
rpmA	-0.13	0.165
leuD	-0.08	0.471
glnH	1.176	0.0
yeiP	-0.227	0.458
trmJ	-0.265	0.486
bfr	1.962	8.579e-07
cspD	0.845	0.0001125
fadE	0.221	0.459
eno	-0.245	0.0001022
nfnB	-0.215	0.605
sthA	0.168	0.372
yjcH	1.238	0.00024
ydjN	-0.266	0.022
yghZ	0.725	0.014
yncE	0.13	0.552
ispG	-0.003	1.0
yedF	0.214	0.582
rpmI	-0.26	0.046
murE	0.211	0.411
grpE	-0.083	0.598
tktA	-0.012	0.743
cpxR	0.438	0.047
metI	-0.018	1.0
fabG	0.003	0.665
nifU	0.129	0.837
engA	1.01	0.464
yicC	0.246	0.63
fliM	-0.113	0.808
ygiM	0.645	0.025
cysN	-0.374	0.002
fusA	-0.225	8.285e-09
ilvH	0.668	0.092
moeA	-0.058	1.0
fnr	0.445	0.253
fadD	0.646	0.012
cspC	-0.001	0.974
glgA	0.388	0.227
ilvC	-0.158	0.004
nuoB	-0.417	0.244
asnS	-0.188	0.039
hinT	0.217	0.289
hisJ	0.023	0.625
thiM	0.068	0.459
purD	0.099	0.584
dut	0.215	0.562
lacZ	0.408	0.0
thrS	0.022	0.33
guaC	0.835	0.148
aldA	0.947	0.0
rplK	-0.265	0.004
thiB	-0.052	0.503
fumA	0.23	0.011
rpiA	0.133	0.699
nagB	-3.869	0.442
yfiF	0.035	0.712
glgP	0.611	0.033
purL	-0.032	0.75
rbsC	0.562	0.006
ompF	0.551	3.409e-07
fliA	0.16	0.509
engD	0.133	0.428
ycfM	0.171	1.0
plsB	0.267	0.412
livJ	0.343	9.57e-06
dksA	0.186	0.343
metH	-0.135	0.395
ileS	0.001	0.974
clpX	0.07	0.819
hldD	0.05	0.909
cyoA	0.208	0.333
sopA	0.262	0.282
fadR	0.308	0.647
pgm	0.268	0.243
modA	-0.008	1.0
fliD	-0.072	0.559
rplN	-0.238	0.087
fabA	-0.073	0.881
rpsG	-0.229	2.642e-05
metB	0.287	0.063
yhbS	0.559	0.182
carA	-0.356	0.025
glyS	-0.023	0.576
rpsM	-0.21	0.103
oppD	0.861	0.002
yidA	-0.161	0.397
dapB	-0.306	0.03
ghrA	-0.019	1.0
artP	-0.299	0.409
infA	-0.183	0.283
ygfY	0.05	1.0
yhjE	2.847	0.003
cheA	-0.085	0.221
yhgF	-0.301	0.261
thiH	0.231	0.534
ychN	0.535	0.007
lrp	0.108	0.227
yhbJ	0.153	0.5
groS	0.12	0.429
folE	-0.056	0.924
secB	0.104	0.197
gmhA	0.108	0.723
speB	0.08	1.0
rplC	-0.29	0.007
argT	1.008	9.283e-07
htpG	0.058	0.607
yibN	0.023	0.809
rpsI	-0.227	0.941
hemX	0.997	0.116
ompR	0.691	0.037
purF	0.007	0.996
rpmG	-0.011	1.0
oxyR	0.067	0.88
glyA	0.327	0.004
ompA	0.068	0.419
glmM	0.048	0.951
rbsD	0.771	0.001
rpoC	-0.024	0.978
dapD	-0.266	0.0009956
yecJ	0.594	0.156
infB	-0.192	0.003
accD	-0.114	0.423
rplD	-0.206	0.041
elaB	2.038	0.002
qor	0.882	0.019
ybjP	-0.303	1.0
zapB	0.199	0.219
ilvE	-0.04	0.871
rplQ	-0.28	0.036
udp	0.792	0.0003423
trxC	-0.047	1.0
motA	0.086	1.0
uspF	1.252	0.00036
narL	-0.169	1.0
atpD	0.108	0.015
hflC	0.176	0.626
hupB	0.591	0.011
yciT	-0.539	0.493
sspA	0.219	0.093
dcrB	0.046	1.0
hisB	0.229	0.349
proQ	-0.062	1.0
pyrE	-0.309	0.424
rplU	-0.365	0.04
suhB	0.232	0.574
yohN	0.352	0.333
putP	0.614	0.11
fabI	-0.112	0.235
rpsF	-0.3	0.03
ybeZ	-0.041	1.0
cysH	-0.316	0.048
gltX	-0.046	0.873
iscS	0.091	0.478
nfuA	0.248	0.252
metF	-0.198	0.028
ushA	0.344	0.128
yajC	0.32	0.11
cysA	-0.331	0.185
tyrS	0.151	0.246
yfiO	0.362	0.099
cysP	0.083	0.416
pheT	-0.07	0.414
argH	-0.282	0.017
glgB	0.618	0.311
tolC	0.173	0.164
lon	-0.022	0.571
nlpA	0.016	0.955
atpH	0.056	0.769
nrdA	0.096	0.604
glnB	0.1	0.808
fis	-0.264	0.058
pepB	0.162	0.083
fadL	1.359	7.323e-06
yjgD	0.095	0.564
acnA	0.826	7.435e-05
thiD	-0.049	1.0
trpB	0.011	0.805
aceE	0.049	0.422
cstA	0.847	2.04e-05
solA	-0.125	0.549
livG	0.069	0.74
alaS	0.069	0.524
rplT	-0.751	0.014
ydiJ	-0.209	0.214
yfeX	0.035	0.879
yfbQ	-0.084	1.0
sopB	0.061	1.0
yuaX	1.016	0.005
clpA	-0.06	1.0
folD	0.075	0.607
rplJ	-0.157	0.197
sdhA	0.068	0.363
aroF	0.185	0.802
arnB	-0.183	0.52
yjcZ	0.097	0.573
pal	-0.222	0.166
leuS	-0.043	0.803
pdxH	0.102	0.695
ilvB	0.022	0.979
crr	0.549	0.0002127
dppC	-0.278	0.44
btuB	0.06	0.615
adk	0.025	1.0
ycfD	0.756	0.046
pnp	0.037	0.541
ucpA	0.674	0.045
mukB	0.181	0.731
cysJ	-0.324	0.003
arcA	0.503	1.461e-05
glnA	-0.161	0.151
melA	0.633	0.012
ihfB	0.637	0.045
rpsH	-0.219	0.069
murA	-0.003	1.0
pifC	-0.223	0.787
traT	0.596	2.4e-06
glk	-0.8	0.392
secA	0.333	0.036
purB	0.073	0.871
pckA	0.573	1.424e-06
ppsA	0.584	9.403e-07
rplL	-0.227	0.136
oppF	0.414	0.116
btuE	0.757	0.032
purH	-0.026	0.743
codA	-0.07	0.568
clpP	0.073	0.502
sucD	-0.026	0.471
asmA	0.292	0.347
gapA	-0.154	0.003
cysI	-0.162	0.129
rraA	0.608	0.043
aphA	0.519	0.163
hslV	-0.052	1.0
yifL	0.168	0.625
recA	0.181	0.192
maeB	0.475	0.004
yfgD	0.477	0.154
rpsK	-0.259	0.005
fur	0.102	0.177
map	-0.076	0.619
yhjH	0.09	1.0
carB	-0.181	0.006
leuB	0.119	0.512
yliJ	-0.063	1.0
speA	-0.028	0.863
borD	-0.133	0.618
hns	0.437	1.243e-06
dnaN	0.176	0.604
prlC	0.115	0.429
rpmC	-0.457	0.0009025
ybbN	-0.024	1.0
kdgR	0.014	1.0
psd	0.678	0.232
rihA	0.319	0.399
fadB	0.84	2.097e-11
nuoG	-0.008	0.96
rsd	0.169	0.673
clpB	0.404	2.746e-05
rplR	-0.008	1.0
tolB	0.218	0.638
ihfA	0.555	5.289e-05
prs	0.042	0.613
fbaB	0.957	0.004
ispF	0.034	1.0
rplY	-0.204	0.027
mtnN	0.169	0.825
ompC	1.299	0.002
hisD	0.135	0.474
rplV	-0.23	0.001
pdxB	-0.114	0.581
trxB	0.098	0.389
upp	0.023	0.902
gltL	0.555	0.044
hupA	0.238	0.001
trmB	-0.179	0.658
apt	0.076	1.0
uxuB	-0.231	0.92
asnB	-0.627	0.071
kdsB	-0.088	0.973
nuoC	0.052	0.662
mdoG	0.59	0.311
ilvG	-0.055	0.593
rpmE	-0.258	0.12
ybjQ	0.703	0.025
degP	0.713	0.0001514
pspA	0.771	0.022
kdsA	0.12	0.6
gltB	-0.233	0.0005187
ilvM	-0.68	0.067
proA	0.157	0.976
pepA	-0.063	0.81
pepP	0.116	0.85
yifE	0.196	0.157
dcp	0.316	0.345
hslO	-0.111	1.0
rpsE	-0.263	0.000635
aceF	-0.132	0.143
ackA	0.286	0.0005073
gpt	-0.174	0.632
ydcL	0.744	0.063
serA	-0.419	0.01
gnd	0.008	0.758
yjeI	0.442	0.033
pdxJ	0.254	0.16
dxs	0.063	1.0
mglB	0.548	0.0
aspS	-0.037	0.868
ilvA	0.044	0.46
galK	-0.373	0.004
ybdH	0.094	0.892
cyoB	0.052	1.0
wrbA	1.737	8.371e-07
ysgA	0.597	0.134
ilvI	0.923	0.06
fliL	0.061	1.0
fliY	0.349	0.015
oppA	0.701	1.484e-11
ydjA	-0.193	1.0
yhdH	0.686	0.064
rpsC	-0.148	0.032
gcvP	-0.162	0.539
secG	0.138	0.786
gsiB	2.492	0.023
metQ	0.078	0.212
hisS	-0.117	0.463
osmC	1.998	3.776e-06
galM	-0.311	0.002
deoC	0.719	0.023
efp	-0.01	0.912
tyrA	-0.001	1.0
rplW	-0.255	0.092
yuaY	0.625	0.003
tsf	-0.303	9.825e-05
rpoA	-0.022	0.794
lpdA	-0.067	0.226
fliZ	0.199	0.218
rpoB	0.01	0.86
aspC	-0.017	0.913
zipA	0.361	0.145
asd	-0.182	0.029
acnB	0.248	8.024e-09
flgH	-0.031	1.0
yhcB	0.017	0.985
hldE	0.17	0.305
gshA	-0.157	0.872
hslU	0.0009898	0.938
rplX	-0.18	0.104
nmpC	0.145	0.034
thrC	-0.021	0.479
ybiC	-0.389	0.009
tar	0.198	0.009
